[Ess] [TERRAIN] 1  x=2044.57  y=-29.83  z=-1071.45
[Ess] [TERRAIN] 3999  x=-3648.67  y=204.29  z=-2957.75
[Ess] [TERRAIN] 4000  x=-3643.27  y=202.58  z=-2964.07
[Ess] [TERRAIN] 4001  x=-3637.89  y=199.58  z=-2970.39
[Ess] [TERRAIN] 4002  x=-3632.17  y=194.43  z=-2977.11
[Ess] [TERRAIN] 4003  x=-3628.02  y=189.65  z=-2982.01
[Ess] [TERRAIN] 4004  x=-3622.72  y=183.63  z=-2988.29
[Ess] [TERRAIN] 4005  x=-3618.55  y=179.19  z=-2993.25
[Ess] [TERRAIN] 4006  x=-3613.00  y=175.76  z=-2999.91
[Ess] [TERRAIN] 4007  x=-3607.69  y=174.78  z=-3006.33
[Ess] [TERRAIN] 4008  x=-3602.43  y=174.94  z=-3012.72
[Ess] [TERRAIN] 4009  x=-3596.88  y=175.74  z=-3019.49
[Ess] [TERRAIN] 4010  x=-3591.59  y=176.92  z=-3025.97
[Ess] [TERRAIN] 4011  x=-3586.52  y=179.64  z=-3032.24
[Ess] [TERRAIN] 4012  x=-3581.03  y=183.95  z=-3039.13
[Ess] [TERRAIN] 4013  x=-3575.67  y=188.30  z=-3045.69
[Ess] [TERRAIN] 4014  x=-3570.42  y=191.30  z=-3051.90
[Ess] [TERRAIN] 4015  x=-3566.19  y=193.22  z=-3056.88
[Ess] [TERRAIN] 4016  x=-3560.57  y=194.06  z=-3063.31
[Ess] [TERRAIN] 4017  x=-3554.97  y=194.27  z=-3069.46
[Ess] [TERRAIN] 4018  x=-3549.30  y=196.19  z=-3075.46
[Ess] [TERRAIN] 4019  x=-3543.24  y=197.63  z=-3081.83
[Ess] [TERRAIN] 4020  x=-3537.36  y=203.72  z=-3087.72
[Ess] [TERRAIN] 4021  x=-3531.55  y=215.58  z=-3093.42
[Ess] [TERRAIN] 4022  x=-3525.32  y=221.73  z=-3099.60
[Ess] [TERRAIN] 4023  x=-3520.58  y=224.69  z=-3104.26
[Ess] [TERRAIN] 4024  x=-3514.89  y=228.00  z=-3109.79
[Ess] [TERRAIN] 4025  x=-3508.71  y=235.23  z=-3115.65
[Ess] [TERRAIN] 4026  x=-3503.85  y=242.28  z=-3120.07
[Ess] [TERRAIN] 4027  x=-3497.48  y=252.90  z=-3125.64
[Ess] [TERRAIN] 4028  x=-3492.86  y=258.76  z=-3129.50
[Ess] [TERRAIN] 4029  x=-3486.11  y=260.82  z=-3134.98
[Ess] [TERRAIN] 4030  x=-3481.04  y=287.02  z=-3138.97
[Ess] [TERRAIN] 4031  x=-3474.44  y=318.99  z=-3143.92
[Ess] [TERRAIN] 4032  x=-3468.10  y=322.68  z=-3148.45
[Ess] [TERRAIN] 4033  x=-3461.26  y=324.69  z=-3153.16
[Ess] [TERRAIN] 4034  x=-3454.35  y=325.85  z=-3157.65
[Ess] [TERRAIN] 4035  x=-3447.57  y=326.00  z=-3161.95
[Ess] [TERRAIN] 4036  x=-3439.99  y=326.00  z=-3166.66
[Ess] [TERRAIN] 4037  x=-3432.78  y=326.00  z=-3170.94
[Ess] [TERRAIN] 4038  x=-3427.47  y=326.00  z=-3173.91
[Ess] [TERRAIN] 4039  x=-3420.10  y=326.02  z=-3177.76
[Ess] [TERRAIN] 4040  x=-3412.37  y=326.01  z=-3181.53
[Ess] [TERRAIN] 4041  x=-3404.84  y=326.00  z=-3185.07
[Ess] [TERRAIN] 4042  x=-3397.42  y=326.02  z=-3188.48
[Ess] [TERRAIN] 4043  x=-3389.67  y=326.34  z=-3191.79
[Ess] [TERRAIN] 4044  x=-3381.96  y=326.80  z=-3194.82
[Ess] [TERRAIN] 4045  x=-3374.46  y=326.71  z=-3197.52
[Ess] [TERRAIN] 4046  x=-3366.32  y=326.78  z=-3200.26
[Ess] [TERRAIN] 4047  x=-3358.37  y=326.55  z=-3202.83
[Ess] [TERRAIN] 4048  x=-3351.91  y=326.36  z=-3204.82
[Ess] [TERRAIN] 4049  x=-3344.40  y=326.43  z=-3206.86
[Ess] [TERRAIN] 4050  x=-3336.07  y=326.43  z=-3208.86
[Ess] [TERRAIN] 4051  x=-3327.99  y=326.15  z=-3210.56
[Ess] [TERRAIN] 4052  x=-3320.14  y=326.10  z=-3212.08
[Ess] [TERRAIN] 4053  x=-3311.78  y=326.02  z=-3213.55
[Ess] [TERRAIN] 4054  x=-3303.52  y=325.99  z=-3214.80
[Ess] [TERRAIN] 4055  x=-3297.60  y=326.00  z=-3215.54
[Ess] [TERRAIN] 4056  x=-3289.21  y=326.00  z=-3216.32
[Ess] [TERRAIN] 4057  x=-3280.73  y=326.00  z=-3216.91
[Ess] [TERRAIN] 4058  x=-3272.60  y=326.00  z=-3217.39
[Ess] [TERRAIN] 4059  x=-3264.13  y=326.01  z=-3217.68
[Ess] [TERRAIN] 4060  x=-3255.81  y=326.01  z=-3217.72
[Ess] [TERRAIN] 4061  x=-3247.58  y=326.01  z=-3217.55
[Ess] [TERRAIN] 4062  x=-3239.74  y=325.88  z=-3217.13
[Ess] [TERRAIN] 4063  x=-3231.21  y=325.53  z=-3216.55
[Ess] [TERRAIN] 4064  x=-3222.87  y=324.50  z=-3215.90
[Ess] [TERRAIN] 4065  x=-3217.05  y=322.39  z=-3215.30
[Ess] [TERRAIN] 4066  x=-3208.52  y=322.42  z=-3214.19
[Ess] [TERRAIN] 4067  x=-3200.05  y=302.97  z=-3212.83
[Ess] [TERRAIN] 4068  x=-3194.01  y=301.11  z=-3211.78
[Ess] [TERRAIN] 4069  x=-3185.86  y=271.54  z=-3210.25
[Ess] [TERRAIN] 4070  x=-3177.38  y=267.00  z=-3208.51
[Ess] [TERRAIN] 4071  x=-3169.19  y=265.69  z=-3206.74
[Ess] [TERRAIN] 4072  x=-3161.24  y=261.65  z=-3204.94
[Ess] [TERRAIN] 4073  x=-3154.87  y=245.77  z=-3203.30
[Ess] [TERRAIN] 4074  x=-3146.59  y=231.83  z=-3201.11
[Ess] [TERRAIN] 4075  x=-3138.81  y=220.84  z=-3198.97
[Ess] [TERRAIN] 4076  x=-3130.75  y=201.81  z=-3196.56
[Ess] [TERRAIN] 4077  x=-3122.49  y=201.53  z=-3193.91
[Ess] [TERRAIN] 4078  x=-3114.67  y=199.30  z=-3191.32
[Ess] [TERRAIN] 4079  x=-3107.07  y=197.08  z=-3188.67
[Ess] [TERRAIN] 4080  x=-3100.94  y=195.02  z=-3186.36
[Ess] [TERRAIN] 4081  x=-3093.26  y=191.29  z=-3183.40
[Ess] [TERRAIN] 4082  x=-3087.56  y=188.06  z=-3181.17
[Ess] [TERRAIN] 4083  x=-3079.74  y=180.20  z=-3177.93
[Ess] [TERRAIN] 4084  x=-3071.97  y=173.81  z=-3174.53
[Ess] [TERRAIN] 4085  x=-3064.57  y=176.13  z=-3171.22
[Ess] [TERRAIN] 4086  x=-3057.26  y=171.69  z=-3167.80
[Ess] [TERRAIN] 4087  x=-3049.55  y=169.69  z=-3163.98
[Ess] [TERRAIN] 4088  x=-3042.28  y=166.10  z=-3160.34
[Ess] [TERRAIN] 4089  x=-3035.19  y=163.94  z=-3156.79
[Ess] [TERRAIN] 4090  x=-3027.55  y=158.65  z=-3152.72
[Ess] [TERRAIN] 4091  x=-3020.09  y=148.41  z=-3148.72
[Ess] [TERRAIN] 4092  x=-3012.88  y=136.78  z=-3144.82
[Ess] [TERRAIN] 4093  x=-3005.44  y=125.14  z=-3140.66
[Ess] [TERRAIN] 4094  x=-2998.09  y=115.90  z=-3136.48
[Ess] [TERRAIN] 4095  x=-2983.92  y=105.42  z=-3128.30
[Ess] [TERRAIN] 4096  x=-2976.51  y=106.95  z=-3123.93
[Ess] [TERRAIN] 4097  x=-2969.51  y=109.95  z=-3119.76
[Ess] [TERRAIN] 4098  x=-2962.62  y=113.96  z=-3115.60
[Ess] [TERRAIN] 4099  x=-2955.37  y=118.21  z=-3111.17
[Ess] [TERRAIN] 4100  x=-2948.45  y=123.36  z=-3106.97
[Ess] [TERRAIN] 4101  x=-2941.51  y=130.32  z=-3102.82
[Ess] [TERRAIN] 4102  x=-2933.94  y=139.64  z=-3098.29
[Ess] [TERRAIN] 4103  x=-2928.43  y=146.45  z=-3095.00
[Ess] [TERRAIN] 4104  x=-2923.14  y=151.35  z=-3091.84
[Ess] [TERRAIN] 4105  x=-2915.98  y=155.97  z=-3087.59
[Ess] [TERRAIN] 4106  x=-2908.66  y=156.23  z=-3083.26
[Ess] [TERRAIN] 4107  x=-2901.50  y=153.96  z=-3079.00
[Ess] [TERRAIN] 4108  x=-2896.43  y=153.54  z=-3076.02
[Ess] [TERRAIN] 4109  x=-2889.15  y=158.17  z=-3071.81
[Ess] [TERRAIN] 4110  x=-2883.37  y=164.40  z=-3068.52
[Ess] [TERRAIN] 4111  x=-2876.43  y=171.05  z=-3064.61
[Ess] [TERRAIN] 4112  x=-2869.50  y=175.91  z=-3060.74
[Ess] [TERRAIN] 4113  x=-2861.89  y=179.37  z=-3056.61
[Ess] [TERRAIN] 4114  x=-2854.70  y=179.92  z=-3052.72
[Ess] [TERRAIN] 4115  x=-2847.67  y=179.32  z=-3048.98
[Ess] [TERRAIN] 4116  x=-2840.06  y=174.84  z=-3045.08
[Ess] [TERRAIN] 4117  x=-2832.62  y=170.27  z=-3041.30
[Ess] [TERRAIN] 4118  x=-2825.55  y=167.34  z=-3037.76
[Ess] [TERRAIN] 4119  x=-2817.86  y=167.97  z=-3034.15
[Ess] [TERRAIN] 4120  x=-2810.16  y=163.19  z=-3030.62
[Ess] [TERRAIN] 4121  x=-2802.74  y=158.63  z=-3027.26
[Ess] [TERRAIN] 4122  x=-2797.08  y=158.36  z=-3024.87
[Ess] [TERRAIN] 4123  x=-2788.93  y=158.57  z=-3021.69
[Ess] [TERRAIN] 4124  x=-2781.07  y=159.20  z=-3018.82
[Ess] [TERRAIN] 4125  x=-2774.99  y=159.20  z=-3016.75
[Ess] [TERRAIN] 4126  x=-2767.07  y=159.20  z=-3014.23
[Ess] [TERRAIN] 4127  x=-2759.35  y=159.21  z=-3011.96
[Ess] [TERRAIN] 4128  x=-2751.62  y=159.20  z=-3009.86
[Ess] [TERRAIN] 4129  x=-2743.49  y=159.23  z=-3007.76
[Ess] [TERRAIN] 4130  x=-2735.46  y=159.77  z=-3005.79
[Ess] [TERRAIN] 4131  x=-2727.74  y=159.66  z=-3003.99
[Ess] [TERRAIN] 4132  x=-2719.74  y=159.20  z=-3002.29
[Ess] [TERRAIN] 4133  x=-2711.51  y=159.21  z=-3000.74
[Ess] [TERRAIN] 4134  x=-2703.52  y=159.20  z=-2999.37
[Ess] [TERRAIN] 4135  x=-2695.60  y=159.19  z=-2998.15
[Ess] [TERRAIN] 4136  x=-2686.99  y=159.41  z=-2997.19
[Ess] [TERRAIN] 4137  x=-2678.80  y=161.48  z=-2996.50
[Ess] [TERRAIN] 4138  x=-2671.16  y=162.22  z=-2996.10
[Ess] [TERRAIN] 4139  x=-2662.62  y=162.63  z=-2996.00
[Ess] [TERRAIN] 4140  x=-2654.35  y=162.81  z=-2995.96
[Ess] [TERRAIN] 4141  x=-2648.34  y=165.00  z=-2996.01
[Ess] [TERRAIN] 4142  x=-2640.37  y=168.29  z=-2996.37
[Ess] [TERRAIN] 4143  x=-2632.27  y=169.73  z=-2997.15
[Ess] [TERRAIN] 4144  x=-2624.43  y=169.87  z=-2998.15
[Ess] [TERRAIN] 4145  x=-2616.57  y=169.94  z=-2999.26
[Ess] [TERRAIN] 4146  x=-2610.24  y=169.94  z=-3000.35
[Ess] [TERRAIN] 4147  x=-2602.10  y=169.22  z=-3001.83
[Ess] [TERRAIN] 4148  x=-2596.19  y=166.76  z=-3002.96
[Ess] [TERRAIN] 4149  x=-2588.16  y=160.94  z=-3004.71
[Ess] [TERRAIN] 4150  x=-2580.09  y=153.93  z=-3006.70
[Ess] [TERRAIN] 4151  x=-2572.35  y=148.83  z=-3008.69
[Ess] [TERRAIN] 4152  x=-2564.66  y=143.12  z=-3010.80
[Ess] [TERRAIN] 4153  x=-2556.62  y=137.05  z=-3013.31
[Ess] [TERRAIN] 4154  x=-2549.02  y=137.44  z=-3015.76
[Ess] [TERRAIN] 4155  x=-2541.67  y=142.35  z=-3018.21
[Ess] [TERRAIN] 4156  x=-2533.54  y=146.04  z=-3021.28
[Ess] [TERRAIN] 4157  x=-2525.86  y=150.40  z=-3024.26
[Ess] [TERRAIN] 4158  x=-2518.49  y=151.81  z=-3027.19
[Ess] [TERRAIN] 4159  x=-2510.67  y=150.01  z=-3030.55
[Ess] [TERRAIN] 4160  x=-2503.47  y=153.52  z=-3033.85
[Ess] [TERRAIN] 4161  x=-2498.03  y=157.42  z=-3036.33
[Ess] [TERRAIN] 4162  x=-2490.78  y=160.79  z=-3039.76
[Ess] [TERRAIN] 4163  x=-2483.30  y=163.76  z=-3043.55
[Ess] [TERRAIN] 4164  x=-2475.97  y=166.31  z=-3047.31
[Ess] [TERRAIN] 4165  x=-2470.75  y=167.41  z=-3050.03
[Ess] [TERRAIN] 4166  x=-2463.54  y=168.88  z=-3053.97
[Ess] [TERRAIN] 4167  x=-2456.36  y=169.02  z=-3057.99
[Ess] [TERRAIN] 4168  x=-2449.53  y=166.01  z=-3061.81
[Ess] [TERRAIN] 4169  x=-2442.52  y=159.49  z=-3065.95
[Ess] [TERRAIN] 4170  x=-2435.43  y=156.54  z=-3070.43
[Ess] [TERRAIN] 4171  x=-2428.93  y=156.25  z=-3074.78
[Ess] [TERRAIN] 4172  x=-2422.38  y=154.63  z=-3079.31
[Ess] [TERRAIN] 4173  x=-2415.63  y=154.18  z=-3084.08
[Ess] [TERRAIN] 4174  x=-2409.13  y=153.41  z=-3088.78
[Ess] [TERRAIN] 4175  x=-2402.95  y=151.40  z=-3093.33
[Ess] [TERRAIN] 4176  x=-2396.27  y=148.97  z=-3098.51
[Ess] [TERRAIN] 4177  x=-2389.85  y=145.97  z=-3103.54
[Ess] [TERRAIN] 4178  x=-2383.71  y=142.89  z=-3108.40
[Ess] [TERRAIN] 4179  x=-2377.24  y=139.97  z=-3113.75
[Ess] [TERRAIN] 4180  x=-2370.90  y=137.11  z=-3119.12
[Ess] [TERRAIN] 4181  x=-2364.82  y=134.42  z=-3124.32
[Ess] [TERRAIN] 4182  x=-2358.73  y=130.55  z=-3129.72
[Ess] [TERRAIN] 4183  x=-2352.54  y=124.65  z=-3135.40
[Ess] [TERRAIN] 4184  x=-2346.69  y=118.80  z=-3140.83
[Ess] [TERRAIN] 4185  x=-2340.96  y=113.65  z=-3146.29
[Ess] [TERRAIN] 4186  x=-2334.98  y=108.55  z=-3152.24
[Ess] [TERRAIN] 4187  x=-2329.28  y=103.53  z=-3157.95
[Ess] [TERRAIN] 4188  x=-2323.79  y=98.40  z=-3163.48
[Ess] [TERRAIN] 4189  x=-2317.84  y=93.48  z=-3169.81
[Ess] [TERRAIN] 4190  x=-2312.16  y=89.11  z=-3175.90
[Ess] [TERRAIN] 4191  x=-2306.70  y=85.10  z=-3181.78
[Ess] [TERRAIN] 4192  x=-2300.99  y=81.18  z=-3188.18
[Ess] [TERRAIN] 4193  x=-2295.38  y=77.89  z=-3194.54
[Ess] [TERRAIN] 4194  x=-2291.33  y=76.15  z=-3199.17
[Ess] [TERRAIN] 4195  x=-2285.99  y=73.95  z=-3205.41
[Ess] [TERRAIN] 4196  x=-2280.41  y=71.86  z=-3212.15
[Ess] [TERRAIN] 4197  x=-2275.07  y=69.94  z=-3218.54
[Ess] [TERRAIN] 4198  x=-2269.92  y=68.74  z=-3224.71
[Ess] [TERRAIN] 4199  x=-2264.33  y=69.18  z=-3231.62
[Ess] [TERRAIN] 4200  x=-2259.02  y=70.37  z=-3238.23
[Ess] [TERRAIN] 4201  x=-2253.97  y=72.24  z=-3244.57
[Ess] [TERRAIN] 4202  x=-2248.55  y=75.14  z=-3251.41
[Ess] [TERRAIN] 4203  x=-2243.26  y=78.58  z=-3258.12
[Ess] [TERRAIN] 4204  x=-2238.18  y=81.79  z=-3264.61
[Ess] [TERRAIN] 4205  x=-2232.97  y=84.76  z=-3271.31
[Ess] [TERRAIN] 4206  x=-2227.64  y=88.26  z=-3278.15
[Ess] [TERRAIN] 4207  x=-2222.51  y=92.83  z=-3284.68
[Ess] [TERRAIN] 4208  x=-2217.34  y=98.06  z=-3291.17
[Ess] [TERRAIN] 4209  x=-2211.86  y=103.53  z=-3298.02
[Ess] [TERRAIN] 4210  x=-2206.56  y=107.26  z=-3304.59
[Ess] [TERRAIN] 4211  x=-2201.54  y=109.65  z=-3310.78
[Ess] [TERRAIN] 4212  x=-2195.97  y=110.94  z=-3317.44
[Ess] [TERRAIN] 4213  x=-2190.47  y=110.40  z=-3323.85
[Ess] [TERRAIN] 4214  x=-2185.11  y=108.16  z=-3329.99
[Ess] [TERRAIN] 4215  x=-2179.30  y=104.04  z=-3336.41
[Ess] [TERRAIN] 4216  x=-2173.52  y=101.43  z=-3342.66
[Ess] [TERRAIN] 4217  x=-2169.32  y=100.78  z=-3347.19
[Ess] [TERRAIN] 4218  x=-2163.58  y=101.56  z=-3353.11
[Ess] [TERRAIN] 4219  x=-2157.30  y=103.27  z=-3359.11
[Ess] [TERRAIN] 4220  x=-2151.12  y=104.98  z=-3364.81
[Ess] [TERRAIN] 4221  x=-2146.55  y=105.74  z=-3368.99
[Ess] [TERRAIN] 4222  x=-2140.15  y=107.50  z=-3374.57
[Ess] [TERRAIN] 4223  x=-2133.67  y=111.32  z=-3380.10
[Ess] [TERRAIN] 4224  x=-2127.39  y=116.27  z=-3385.39
[Ess] [TERRAIN] 4225  x=-2120.88  y=121.19  z=-3390.66
[Ess] [TERRAIN] 4226  x=-2114.03  y=125.14  z=-3396.00
[Ess] [TERRAIN] 4227  x=-2107.50  y=127.37  z=-3401.03
[Ess] [TERRAIN] 4228  x=-2100.88  y=128.17  z=-3405.98
[Ess] [TERRAIN] 4229  x=-2093.73  y=128.52  z=-3411.04
[Ess] [TERRAIN] 4230  x=-2088.55  y=129.10  z=-3414.68
[Ess] [TERRAIN] 4231  x=-2081.89  y=132.01  z=-3419.31
[Ess] [TERRAIN] 4232  x=-2074.75  y=138.47  z=-3423.99
[Ess] [TERRAIN] 4233  x=-2067.51  y=146.51  z=-3428.63
[Ess] [TERRAIN] 4234  x=-2060.58  y=153.79  z=-3433.02
[Ess] [TERRAIN] 4235  x=-2053.35  y=160.65  z=-3437.42
[Ess] [TERRAIN] 4236  x=-2045.92  y=165.90  z=-3441.77
[Ess] [TERRAIN] 4237  x=-2038.75  y=171.55  z=-3445.93
[Ess] [TERRAIN] 4238  x=-2031.56  y=174.73  z=-3450.00
[Ess] [TERRAIN] 4239  x=-2025.78  y=177.53  z=-3453.12
[Ess] [TERRAIN] 4240  x=-2018.27  y=183.59  z=-3457.13
[Ess] [TERRAIN] 4241  x=-2011.12  y=186.11  z=-3460.92
[Ess] [TERRAIN] 4242  x=-2003.39  y=184.81  z=-3464.83
[Ess] [TERRAIN] 4243  x=-1995.74  y=181.35  z=-3468.63
[Ess] [TERRAIN] 4244  x=-1988.34  y=182.85  z=-3472.26
[Ess] [TERRAIN] 4245  x=-1980.75  y=184.63  z=-3475.90
[Ess] [TERRAIN] 4246  x=-1972.89  y=184.02  z=-3479.46
[Ess] [TERRAIN] 4247  x=-1965.30  y=184.28  z=-3482.74
[Ess] [TERRAIN] 4248  x=-1957.65  y=184.39  z=-3485.86
[Ess] [TERRAIN] 4249  x=-1949.49  y=181.08  z=-3489.00
[Ess] [TERRAIN] 4250  x=-1941.57  y=177.90  z=-3491.87
[Ess] [TERRAIN] 4251  x=-1933.98  y=174.77  z=-3494.44
[Ess] [TERRAIN] 4252  x=-1925.55  y=170.87  z=-3497.21
[Ess] [TERRAIN] 4253  x=-1917.50  y=168.76  z=-3499.67
[Ess] [TERRAIN] 4254  x=-1909.79  y=170.91  z=-3501.85
[Ess] [TERRAIN] 4255  x=-1901.48  y=172.53  z=-3504.12
[Ess] [TERRAIN] 4256  x=-1893.28  y=172.07  z=-3506.22
[Ess] [TERRAIN] 4257  x=-1885.27  y=169.94  z=-3508.07
[Ess] [TERRAIN] 4258  x=-1877.09  y=166.09  z=-3509.86
[Ess] [TERRAIN] 4259  x=-1868.67  y=160.11  z=-3511.59
[Ess] [TERRAIN] 4260  x=-1860.54  y=156.62  z=-3513.05
[Ess] [TERRAIN] 4261  x=-1854.55  y=153.64  z=-3514.02
[Ess] [TERRAIN] 4262  x=-1845.86  y=148.82  z=-3515.51
[Ess] [TERRAIN] 4263  x=-1837.53  y=142.07  z=-3516.88
[Ess] [TERRAIN] 4264  x=-1829.52  y=133.72  z=-3518.13
[Ess] [TERRAIN] 4265  x=-1820.96  y=123.46  z=-3519.43
[Ess] [TERRAIN] 4266  x=-1812.56  y=116.60  z=-3520.64
[Ess] [TERRAIN] 4267  x=-1804.47  y=110.79  z=-3521.75
[Ess] [TERRAIN] 4268  x=-1796.19  y=105.85  z=-3522.80
[Ess] [TERRAIN] 4269  x=-1789.71  y=102.34  z=-3523.57
[Ess] [TERRAIN] 4270  x=-1781.29  y=96.83  z=-3524.51
[Ess] [TERRAIN] 4271  x=-1773.36  y=91.02  z=-3525.34
[Ess] [TERRAIN] 4272  x=-1764.61  y=86.95  z=-3526.11
[Ess] [TERRAIN] 4273  x=-1756.15  y=85.62  z=-3526.80
[Ess] [TERRAIN] 4274  x=-1748.19  y=85.11  z=-3527.40
[Ess] [TERRAIN] 4275  x=-1739.57  y=85.00  z=-3527.91
[Ess] [TERRAIN] 4276  x=-1731.02  y=84.95  z=-3528.34
[Ess] [TERRAIN] 4277  x=-1722.89  y=85.31  z=-3528.71
[Ess] [TERRAIN] 4278  x=-1714.43  y=84.15  z=-3528.97
[Ess] [TERRAIN] 4279  x=-1705.77  y=81.98  z=-3529.15
[Ess] [TERRAIN] 4280  x=-1697.57  y=79.25  z=-3529.26
[Ess] [TERRAIN] 4281  x=-1689.31  y=75.76  z=-3529.32
[Ess] [TERRAIN] 4282  x=-1680.65  y=70.97  z=-3529.37
[Ess] [TERRAIN] 4283  x=-1672.25  y=65.47  z=-3529.51
[Ess] [TERRAIN] 4284  x=-1664.27  y=59.43  z=-3529.75
[Ess] [TERRAIN] 4285  x=-1655.40  y=52.18  z=-3529.85
[Ess] [TERRAIN] 4286  x=-1646.99  y=44.86  z=-3530.06
[Ess] [TERRAIN] 4287  x=-1638.44  y=37.25  z=-3530.39
[Ess] [TERRAIN] 4288  x=-1630.13  y=29.21  z=-3530.53
[Ess] [TERRAIN] 4289  x=-1623.71  y=22.44  z=-3530.72
[Ess] [TERRAIN] 4290  x=-1615.58  y=13.75  z=-3531.06
[Ess] [TERRAIN] 4291  x=-1607.23  y=4.90  z=-3531.41
[Ess] [TERRAIN] 4292  x=-1598.54  y=-3.44  z=-3531.64
[Ess] [TERRAIN] 4293  x=-1592.25  y=-8.38  z=-3531.81
[Ess] [TERRAIN] 4294  x=-1584.19  y=-12.38  z=-3532.03
[Ess] [TERRAIN] 4295  x=-1577.46  y=-15.32  z=-3532.06
[Ess] [TERRAIN] 4296  x=-1568.84  y=-18.47  z=-3532.24
[Ess] [TERRAIN] 4297  x=-1404.53  y=-22.88  z=-3537.42
[Ess] [TERRAIN] 4298  x=-1396.37  y=-19.33  z=-3537.81
[Ess] [TERRAIN] 4299  x=-1390.14  y=-17.63  z=-3538.13
[Ess] [TERRAIN] 4300  x=-1381.35  y=-15.56  z=-3538.64
[Ess] [TERRAIN] 4301  x=-1374.97  y=-12.82  z=-3539.02
[Ess] [TERRAIN] 4302  x=-1368.79  y=-9.88  z=-3539.39
[Ess] [TERRAIN] 4303  x=-1360.28  y=-3.39  z=-3539.95
[Ess] [TERRAIN] 4304  x=-1351.63  y=4.38  z=-3540.55
[Ess] [TERRAIN] 4305  x=-1343.27  y=13.73  z=-3541.15
[Ess] [TERRAIN] 4306  x=-1334.96  y=21.23  z=-3541.76
[Ess] [TERRAIN] 4307  x=-1326.14  y=25.62  z=-3542.45
[Ess] [TERRAIN] 4308  x=-1317.79  y=29.04  z=-3543.08
[Ess] [TERRAIN] 4309  x=-1311.70  y=31.78  z=-3543.58
[Ess] [TERRAIN] 4310  x=-1303.02  y=36.04  z=-3544.35
[Ess] [TERRAIN] 4311  x=-1294.47  y=39.85  z=-3545.13
[Ess] [TERRAIN] 4312  x=-1288.27  y=41.38  z=-3545.69
[Ess] [TERRAIN] 4313  x=-1279.82  y=44.50  z=-3546.51
[Ess] [TERRAIN] 4314  x=-1271.17  y=49.27  z=-3547.39
[Ess] [TERRAIN] 4315  x=-1262.88  y=54.97  z=-3548.24
[Ess] [TERRAIN] 4316  x=-1254.60  y=61.06  z=-3549.12
[Ess] [TERRAIN] 4317  x=-1245.84  y=67.04  z=-3550.12
[Ess] [TERRAIN] 4318  x=-1237.51  y=72.11  z=-3551.07
[Ess] [TERRAIN] 4319  x=-1229.44  y=75.25  z=-3552.00
[Ess] [TERRAIN] 4320  x=-1220.68  y=76.80  z=-3553.12
[Ess] [TERRAIN] 4321  x=-1212.32  y=76.80  z=-3554.20
[Ess] [TERRAIN] 4322  x=-1204.23  y=76.77  z=-3555.25
[Ess] [TERRAIN] 4323  x=-1195.69  y=77.86  z=-3556.44
[Ess] [TERRAIN] 4324  x=-1187.32  y=80.86  z=-3557.61
[Ess] [TERRAIN] 4325  x=-1179.27  y=84.76  z=-3558.66
[Ess] [TERRAIN] 4326  x=-1171.04  y=89.45  z=-3559.63
[Ess] [TERRAIN] 4327  x=-1162.57  y=93.90  z=-3560.55
[Ess] [TERRAIN] 4328  x=-1154.36  y=97.97  z=-3561.29
[Ess] [TERRAIN] 4329  x=-1146.10  y=101.94  z=-3561.91
[Ess] [TERRAIN] 4330  x=-1137.33  y=106.58  z=-3562.56
[Ess] [TERRAIN] 4331  x=-1128.95  y=111.47  z=-3563.01
[Ess] [TERRAIN] 4332  x=-1120.98  y=115.14  z=-3563.27
[Ess] [TERRAIN] 4333  x=-1112.20  y=118.33  z=-3563.60
[Ess] [TERRAIN] 4334  x=-1103.73  y=121.29  z=-3563.74
[Ess] [TERRAIN] 4335  x=-1095.69  y=125.19  z=-3563.70
[Ess] [TERRAIN] 4336  x=-1087.18  y=128.43  z=-3563.63
[Ess] [TERRAIN] 4337  x=-1078.60  y=129.44  z=-3563.43
[Ess] [TERRAIN] 4338  x=-1070.40  y=129.05  z=-3563.04
[Ess] [TERRAIN] 4339  x=-1061.89  y=126.49  z=-3562.66
[Ess] [TERRAIN] 4340  x=-1053.19  y=124.11  z=-3562.28
[Ess] [TERRAIN] 4341  x=-1044.82  y=128.33  z=-3561.86
[Ess] [TERRAIN] 4342  x=-1036.68  y=136.11  z=-3561.40
[Ess] [TERRAIN] 4343  x=-1027.92  y=143.75  z=-3560.87
[Ess] [TERRAIN] 4344  x=-1019.53  y=146.42  z=-3560.31
[Ess] [TERRAIN] 4345  x=-1011.46  y=144.46  z=-3559.72
[Ess] [TERRAIN] 4346  x=-1002.60  y=140.82  z=-3558.98
[Ess] [TERRAIN] 4347  x=-994.13  y=139.92  z=-3558.21
[Ess] [TERRAIN] 4348  x=-987.97  y=142.08  z=-3557.62
[Ess] [TERRAIN] 4349  x=-979.53  y=147.88  z=-3556.73
[Ess] [TERRAIN] 4350  x=-971.01  y=155.96  z=-3555.73
[Ess] [TERRAIN] 4351  x=-964.83  y=161.45  z=-3554.97
[Ess] [TERRAIN] 4352  x=-958.77  y=166.65  z=-3554.21
[Ess] [TERRAIN] 4353  x=-950.25  y=171.72  z=-3553.01
[Ess] [TERRAIN] 4354  x=-941.82  y=172.66  z=-3551.74
[Ess] [TERRAIN] 4355  x=-933.67  y=171.74  z=-3550.48
