[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 12061  x=994.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12062  x=1026.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12063  x=1058.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12064  x=1090.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12065  x=1122.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12066  x=1154.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12067  x=1186.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12068  x=1218.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12069  x=1250.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12070  x=1282.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12071  x=1314.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12072  x=1346.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12073  x=1378.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12074  x=1410.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12075  x=1442.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12076  x=1474.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12077  x=1506.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12078  x=1538.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12079  x=1570.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12080  x=1602.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12081  x=1634.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12082  x=1666.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12083  x=1698.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12084  x=1730.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12085  x=1762.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12086  x=1794.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12087  x=1826.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12088  x=1858.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12089  x=1890.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12090  x=1922.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12091  x=1954.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12092  x=1986.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12093  x=2018.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12094  x=2050.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12095  x=2082.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12096  x=2114.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12097  x=2146.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12098  x=2178.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12099  x=2210.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12100  x=2242.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12101  x=2274.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12102  x=2306.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12103  x=2338.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12104  x=2370.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12105  x=2402.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12106  x=2434.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12107  x=2466.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12108  x=2498.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12109  x=2530.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12110  x=2562.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12111  x=2594.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12112  x=2626.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12113  x=2658.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12114  x=2690.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12115  x=2722.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12116  x=2754.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12117  x=2786.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12118  x=2818.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12119  x=2850.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12120  x=2882.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12121  x=2914.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12122  x=2946.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12123  x=2978.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12124  x=3010.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12125  x=3042.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12126  x=3074.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12127  x=3106.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12128  x=3138.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12129  x=3170.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12130  x=3202.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12131  x=3234.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12132  x=3266.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12133  x=3298.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12134  x=3330.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12135  x=3362.00  y=158.89  z=-2498.00
[Ess] [TERRAIN] 12136  x=3394.00  y=162.49  z=-2498.00
[Ess] [TERRAIN] 12137  x=3426.00  y=176.53  z=-2498.00
[Ess] [TERRAIN] 12138  x=3458.00  y=218.50  z=-2498.00
[Ess] [TERRAIN] 12139  x=3490.00  y=262.02  z=-2498.00
[Ess] [TERRAIN] 12140  x=3522.00  y=286.10  z=-2498.00
[Ess] [TERRAIN] 12141  x=3554.00  y=298.34  z=-2498.00
[Ess] [TERRAIN] 12142  x=3586.00  y=325.48  z=-2498.00
[Ess] [TERRAIN] 12143  x=3618.00  y=345.79  z=-2498.00
[Ess] [TERRAIN] 12144  x=3650.00  y=319.58  z=-2498.00
[Ess] [TERRAIN] 12145  x=3682.00  y=296.34  z=-2498.00
[Ess] [TERRAIN] 12146  x=3714.00  y=284.23  z=-2498.00
[Ess] [TERRAIN] 12147  x=3746.00  y=277.44  z=-2498.00
[Ess] [TERRAIN] 12148  x=3778.00  y=272.57  z=-2498.00
[Ess] [TERRAIN] 12149  x=3810.00  y=264.07  z=-2498.00
[Ess] [TERRAIN] 12150  x=3842.00  y=247.73  z=-2498.00
[Ess] [TERRAIN] 12151  x=3874.00  y=220.34  z=-2498.00
[Ess] [TERRAIN] 12152  x=3906.00  y=194.09  z=-2498.00
[Ess] [TERRAIN] 12153  x=3938.00  y=166.09  z=-2498.00
[Ess] [TERRAIN] 12154  x=3970.00  y=143.21  z=-2498.00
[Ess] [TERRAIN] 12155  x=4002.00  y=0.00  z=-2498.00
[Ess] [TERRAIN] 12156  x=4002.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12157  x=3970.00  y=140.87  z=-2466.00
[Ess] [TERRAIN] 12158  x=3938.00  y=166.09  z=-2466.00
[Ess] [TERRAIN] 12159  x=3906.00  y=194.51  z=-2466.00
[Ess] [TERRAIN] 12160  x=3874.00  y=218.60  z=-2466.00
[Ess] [TERRAIN] 12161  x=3842.00  y=239.74  z=-2466.00
[Ess] [TERRAIN] 12162  x=3810.00  y=257.72  z=-2466.00
[Ess] [TERRAIN] 12163  x=3778.00  y=269.50  z=-2466.00
[Ess] [TERRAIN] 12164  x=3746.00  y=282.47  z=-2466.00
[Ess] [TERRAIN] 12165  x=3714.00  y=295.80  z=-2466.00
[Ess] [TERRAIN] 12166  x=3682.00  y=308.02  z=-2466.00
[Ess] [TERRAIN] 12167  x=3650.00  y=337.04  z=-2466.00
[Ess] [TERRAIN] 12168  x=3618.00  y=335.59  z=-2466.00
[Ess] [TERRAIN] 12169  x=3586.00  y=319.68  z=-2466.00
[Ess] [TERRAIN] 12170  x=3554.00  y=299.43  z=-2466.00
[Ess] [TERRAIN] 12171  x=3522.00  y=273.99  z=-2466.00
[Ess] [TERRAIN] 12172  x=3490.00  y=245.32  z=-2466.00
[Ess] [TERRAIN] 12173  x=3458.00  y=198.56  z=-2466.00
[Ess] [TERRAIN] 12174  x=3426.00  y=167.55  z=-2466.00
[Ess] [TERRAIN] 12175  x=3394.00  y=159.52  z=-2466.00
[Ess] [TERRAIN] 12176  x=3362.00  y=155.96  z=-2466.00
[Ess] [TERRAIN] 12177  x=3330.00  y=154.47  z=-2466.00
[Ess] [TERRAIN] 12178  x=3298.00  y=152.45  z=-2466.00
[Ess] [TERRAIN] 12179  x=3266.00  y=156.21  z=-2466.00
[Ess] [TERRAIN] 12180  x=3234.00  y=144.20  z=-2466.00
[Ess] [TERRAIN] 12181  x=3202.00  y=112.29  z=-2466.00
[Ess] [TERRAIN] 12182  x=3170.00  y=84.83  z=-2466.00
[Ess] [TERRAIN] 12183  x=3138.00  y=79.51  z=-2466.00
[Ess] [TERRAIN] 12184  x=3106.00  y=97.30  z=-2466.00
[Ess] [TERRAIN] 12185  x=3074.00  y=121.70  z=-2466.00
[Ess] [TERRAIN] 12186  x=3042.00  y=141.85  z=-2466.00
[Ess] [TERRAIN] 12187  x=3010.00  y=148.77  z=-2466.00
[Ess] [TERRAIN] 12188  x=2978.00  y=153.67  z=-2466.00
[Ess] [TERRAIN] 12189  x=2946.00  y=153.43  z=-2466.00
[Ess] [TERRAIN] 12190  x=2914.00  y=143.74  z=-2466.00
[Ess] [TERRAIN] 12191  x=2882.00  y=136.05  z=-2466.00
[Ess] [TERRAIN] 12192  x=2850.00  y=130.16  z=-2466.00
[Ess] [TERRAIN] 12193  x=2818.00  y=118.92  z=-2466.00
[Ess] [TERRAIN] 12194  x=2786.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12195  x=2754.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12196  x=2722.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12197  x=2690.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12198  x=2658.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12199  x=2626.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12200  x=2594.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12201  x=2562.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12202  x=2530.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12203  x=2498.00  y=8.67  z=-2466.00
[Ess] [TERRAIN] 12204  x=2466.00  y=8.02  z=-2466.00
[Ess] [TERRAIN] 12205  x=2434.00  y=7.52  z=-2466.00
[Ess] [TERRAIN] 12206  x=2402.00  y=24.24  z=-2466.00
[Ess] [TERRAIN] 12207  x=2370.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12208  x=2338.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12209  x=2306.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12210  x=2274.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12211  x=2242.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12212  x=2210.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12213  x=2178.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12214  x=2146.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12215  x=2114.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12216  x=2082.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12217  x=2050.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12218  x=2018.00  y=13.43  z=-2466.00
[Ess] [TERRAIN] 12219  x=1986.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12220  x=1954.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12221  x=1922.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12222  x=1890.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12223  x=1858.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12224  x=1826.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12225  x=1794.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12226  x=1762.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12227  x=1730.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12228  x=1698.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12229  x=1666.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12230  x=1634.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12231  x=1602.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12232  x=1570.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12233  x=1538.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12234  x=1506.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12235  x=1474.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12236  x=1442.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12237  x=1410.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12238  x=1378.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12239  x=1346.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12240  x=1314.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12241  x=1282.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12242  x=1250.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12243  x=1218.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12244  x=1186.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12245  x=1154.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12246  x=1122.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12247  x=1090.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12248  x=1058.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12249  x=1026.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12250  x=994.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12251  x=962.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12252  x=930.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12253  x=898.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12254  x=866.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12255  x=834.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12256  x=802.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12257  x=770.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12258  x=738.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12259  x=706.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12260  x=674.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12261  x=642.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12262  x=610.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12263  x=578.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12264  x=546.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12265  x=514.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12266  x=482.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12267  x=450.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12268  x=418.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12269  x=386.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12270  x=354.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12271  x=322.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12272  x=290.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12273  x=258.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12274  x=226.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12275  x=194.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12276  x=162.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12277  x=130.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12278  x=98.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12279  x=66.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12280  x=34.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12281  x=2.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12282  x=-30.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12283  x=-62.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12284  x=-94.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12285  x=-126.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12286  x=-158.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12287  x=-190.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12288  x=-222.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12289  x=-254.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12290  x=-286.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12291  x=-318.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12292  x=-350.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12293  x=-382.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12294  x=-414.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12295  x=-446.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12296  x=-478.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12297  x=-510.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12298  x=-542.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12299  x=-574.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12300  x=-606.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12301  x=-638.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12302  x=-670.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12303  x=-702.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12304  x=-734.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12305  x=-766.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12306  x=-798.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12307  x=-830.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12308  x=-862.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12309  x=-894.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12310  x=-926.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12311  x=-958.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12312  x=-990.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12313  x=-1022.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12314  x=-1054.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12315  x=-1086.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12316  x=-1118.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12317  x=-1150.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12318  x=-1182.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12319  x=-1214.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12320  x=-1246.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12321  x=-1278.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12322  x=-1310.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12323  x=-1342.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12324  x=-1374.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12325  x=-1406.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12326  x=-1438.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12327  x=-1470.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12328  x=-1502.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12329  x=-1534.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12330  x=-1566.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12331  x=-1598.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12332  x=-1630.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12333  x=-1662.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12334  x=-1694.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12335  x=-1726.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12336  x=-1758.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12337  x=-1790.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12338  x=-1822.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12339  x=-1854.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12340  x=-1886.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12341  x=-1918.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12342  x=-1950.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12343  x=-1982.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12344  x=-2014.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12345  x=-2046.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12346  x=-2078.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12347  x=-2110.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12348  x=-2142.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12349  x=-2174.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12350  x=-2206.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12351  x=-2238.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12352  x=-2270.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12353  x=-2302.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12354  x=-2334.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12355  x=-2366.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12356  x=-2398.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12357  x=-2430.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12358  x=-2462.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12359  x=-2494.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12360  x=-2526.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12361  x=-2558.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12362  x=-2590.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12363  x=-2622.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12364  x=-2654.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12365  x=-2686.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12366  x=-2718.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12367  x=-2750.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12368  x=-2782.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12369  x=-2814.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12370  x=-2846.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12371  x=-2878.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12372  x=-2910.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12373  x=-2942.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12374  x=-2974.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12375  x=-3006.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12376  x=-3038.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12377  x=-3070.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12378  x=-3102.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12379  x=-3134.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12380  x=-3166.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12381  x=-3198.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12382  x=-3230.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12383  x=-3262.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12384  x=-3294.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12385  x=-3326.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12386  x=-3358.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12387  x=-3390.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12388  x=-3422.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12389  x=-3454.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12390  x=-3486.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12391  x=-3518.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12392  x=-3550.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12393  x=-3582.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12394  x=-3614.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12395  x=-3646.00  y=0.00  z=-2466.00
[Ess] [TERRAIN] 12396  x=-3678.00  y=139.26  z=-2466.00
[Ess] [TERRAIN] 12397  x=-3710.00  y=130.50  z=-2466.00
[Ess] [TERRAIN] 12398  x=-3742.00  y=126.87  z=-2466.00
[Ess] [TERRAIN] 12399  x=-3774.00  y=118.12  z=-2466.00
[Ess] [TERRAIN] 12400  x=-3806.00  y=111.96  z=-2466.00
[Ess] [TERRAIN] 12401  x=-3838.00  y=131.65  z=-2466.00
[Ess] [TERRAIN] 12402  x=-3870.00  y=144.96  z=-2466.00
[Ess] [TERRAIN] 12403  x=-3902.00  y=154.57  z=-2466.00
[Ess] [TERRAIN] 12404  x=-3934.00  y=180.43  z=-2466.00
[Ess] [TERRAIN] 12405  x=-3966.00  y=183.66  z=-2466.00
[Ess] [TERRAIN] 12406  x=-3998.00  y=153.46  z=-2466.00
[Ess] [TERRAIN] 12407  x=-3998.00  y=161.28  z=-2434.00
[Ess] [TERRAIN] 12408  x=-3966.00  y=187.13  z=-2434.00
[Ess] [TERRAIN] 12409  x=-3934.00  y=177.83  z=-2434.00
[Ess] [TERRAIN] 12410  x=-3902.00  y=157.81  z=-2434.00
[Ess] [TERRAIN] 12411  x=-3870.00  y=144.10  z=-2434.00
[Ess] [TERRAIN] 12412  x=-3838.00  y=130.43  z=-2434.00
[Ess] [TERRAIN] 12413  x=-3806.00  y=122.64  z=-2434.00
[Ess] [TERRAIN] 12414  x=-3774.00  y=128.82  z=-2434.00
[Ess] [TERRAIN] 12415  x=-3742.00  y=133.26  z=-2434.00
[Ess] [TERRAIN] 12416  x=-3710.00  y=134.82  z=-2434.00
[Ess] [TERRAIN] 12417  x=-3678.00  y=132.68  z=-2434.00
[Ess] [TERRAIN] 12418  x=-3646.00  y=138.48  z=-2434.00
[Ess] [TERRAIN] 12419  x=-3614.00  y=150.19  z=-2434.00
[Ess] [TERRAIN] 12420  x=-3582.00  y=163.26  z=-2434.00
[Ess] [TERRAIN] 12421  x=-3550.00  y=183.96  z=-2434.00
[Ess] [TERRAIN] 12422  x=-3518.00  y=203.20  z=-2434.00
[Ess] [TERRAIN] 12423  x=-3486.00  y=203.75  z=-2434.00
[Ess] [TERRAIN] 12424  x=-3454.00  y=187.26  z=-2434.00
[Ess] [TERRAIN] 12425  x=-3422.00  y=163.06  z=-2434.00
