[Ess] Net: DISABLED (Ess.Net.OFF) -- no receiver hijack on NetEventCallback, no wire traffic
[Ess] Net: v0.2.1 ready (EV=5 SLOTS=5 HB=2)
[Ess] [FOOT] 219  x=2696.93  y=-13.84  z=-964.61  yaw=-93.8
[Ess] [FOOT] 220  x=2694.33  y=-13.85  z=-964.82  yaw=-95.2
[Ess] [FOOT] 221  x=2691.75  y=-13.86  z=-965.20  yaw=-99.3
[Ess] [FOOT] 222  x=2689.99  y=-13.73  z=-966.58  yaw=-144.0
[Ess] [FOOT] 223  x=2688.54  y=-13.73  z=-968.64  yaw=-147.7
[Ess] [FOOT] 224  x=2687.42  y=-13.73  z=-970.96  yaw=-154.6
[Ess] [FOOT] 225  x=2686.38  y=-13.73  z=-973.33  yaw=-161.5
[Ess] [FOOT] 226  x=2684.42  y=-13.73  z=-974.83  yaw=-130.3
[Ess] [FOOT] 227  x=2682.54  y=-13.73  z=-976.46  yaw=-130.3
[Ess] [FOOT] 228  x=2680.57  y=-13.73  z=-978.17  yaw=-131.9
[Ess] [FOOT] 229  x=2678.73  y=-13.73  z=-979.97  yaw=-134.4
[Ess] [FOOT] 230  x=2676.86  y=-13.73  z=-981.83  yaw=-134.4
[Ess] [FOOT] 231  x=2674.99  y=-13.73  z=-983.65  yaw=-133.5
[Ess] [FOOT] 232  x=2673.03  y=-13.73  z=-985.38  yaw=-131.4
[Ess] [FOOT] 233  x=2671.04  y=-13.73  z=-987.06  yaw=-129.3
[Ess] [FOOT] 234  x=2669.03  y=-13.73  z=-988.70  yaw=-129.2
[Ess] [FOOT] 235  x=2668.40  y=-13.73  z=-990.91  yaw=-165.2
[Ess] [FOOT] 236  x=2666.45  y=-13.73  z=-992.48  yaw=-130.3
[Ess] [FOOT] 237  x=2664.50  y=-13.73  z=-994.21  yaw=-131.1
[Ess] [FOOT] 238  x=2662.52  y=-13.73  z=-995.96  yaw=-131.1
[Ess] [FOOT] 239  x=2660.54  y=-13.73  z=-997.72  yaw=-131.1
[Ess] [FOOT] 240  x=2658.57  y=-13.73  z=-999.47  yaw=-131.1
[Ess] [FOOT] 241  x=2656.61  y=-13.73  z=-1001.22  yaw=-131.1
[Ess] [FOOT] 242  x=2654.67  y=-13.73  z=-1002.99  yaw=-131.8
[Ess] [FOOT] 243  x=2652.71  y=-13.73  z=-1004.78  yaw=-131.8
[Ess] [FOOT] 244  x=2651.13  y=-13.73  z=-1006.23  yaw=-131.8
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] [gridprobe] dropped 244/256 probes (16x16 @ 8u), settling 8.0s...
[Ess] [GRID] 1  x=2590.79  y=-13.76  z=-1050.47  yaw=0.0
[Ess] [GRID] 2  x=2585.51  y=-12.75  z=-1038.91  yaw=0.0
[Ess] [GRID] 3  x=2587.52  y=-12.50  z=-1032.57  yaw=0.0
[Ess] [GRID] 4  x=2589.64  y=-13.75  z=-1025.81  yaw=0.0
[Ess] [GRID] 5  x=2592.73  y=-12.58  z=-1021.16  yaw=0.0
[Ess] [GRID] 6  x=2589.88  y=-13.90  z=-1009.00  yaw=0.0
[Ess] [GRID] 7  x=2587.56  y=-13.00  z=-1008.21  yaw=0.0
[Ess] [GRID] 8  x=2581.39  y=-13.03  z=-1012.38  yaw=0.0
[Ess] [GRID] 9  x=2590.91  y=9.39  z=-986.13  yaw=0.0
[Ess] [GRID] 10  x=2590.71  y=9.45  z=-978.54  yaw=0.0
[Ess] [GRID] 11  x=2582.33  y=10.50  z=-983.04  yaw=0.0
[Ess] [GRID] 12  x=2575.90  y=10.30  z=-974.23  yaw=0.0
[Ess] [GRID] 13  x=2598.99  y=-13.77  z=-1058.55  yaw=0.0
[Ess] [GRID] 14  x=2600.29  y=-12.62  z=-1048.47  yaw=0.0
[Ess] [GRID] 15  x=2602.80  y=-12.60  z=-1041.72  yaw=0.0
[Ess] [GRID] 16  x=2589.37  y=-11.69  z=-1008.58  yaw=0.0
[Ess] [GRID] 17  x=2597.04  y=-12.55  z=-1022.66  yaw=0.0
[Ess] [GRID] 18  x=2599.80  y=-12.62  z=-1018.00  yaw=0.0
[Ess] [GRID] 19  x=2591.21  y=-13.90  z=-1014.31  yaw=0.0
[Ess] [GRID] 20  x=2607.95  y=-12.84  z=-1016.23  yaw=0.0
[Ess] [GRID] 21  x=2599.00  y=9.40  z=-994.36  yaw=0.0
[Ess] [GRID] 22  x=2596.85  y=10.66  z=-988.64  yaw=0.0
[Ess] [GRID] 23  x=2598.61  y=9.39  z=-979.90  yaw=0.0
[Ess] [GRID] 24  x=2600.35  y=10.59  z=-977.81  yaw=0.0
[Ess] [GRID] 25  x=2611.55  y=9.39  z=-971.33  yaw=0.0
[Ess] [GRID] 26  x=2618.16  y=10.66  z=-948.36  yaw=0.0
[Ess] [GRID] 27  x=2606.64  y=-13.92  z=-1067.16  yaw=0.0
[Ess] [GRID] 28  x=2607.36  y=-13.80  z=-1058.65  yaw=0.0
[Ess] [GRID] 29  x=2604.30  y=-12.64  z=-1049.37  yaw=0.0
[Ess] [GRID] 30  x=2606.73  y=-13.68  z=-1042.48  yaw=0.0
[Ess] [GRID] 31  x=2614.39  y=-14.35  z=-1028.89  yaw=0.0
[Ess] [GRID] 32  x=2597.30  y=-12.63  z=-1009.67  yaw=0.0
[Ess] [GRID] 33  x=2607.64  y=-13.75  z=-1018.14  yaw=0.0
[Ess] [GRID] 34  x=2607.30  y=-13.89  z=-1010.34  yaw=0.0
[Ess] [GRID] 35  x=2610.10  y=-12.63  z=-1005.75  yaw=0.0
[Ess] [GRID] 36  x=2609.69  y=-13.89  z=-1012.04  yaw=0.0
[Ess] [GRID] 37  x=2607.00  y=22.62  z=-986.36  yaw=0.0
[Ess] [GRID] 38  x=2604.72  y=9.55  z=-976.45  yaw=0.0
[Ess] [GRID] 39  x=2610.55  y=10.30  z=-973.35  yaw=0.0
[Ess] [GRID] 40  x=2614.93  y=10.30  z=-962.95  yaw=0.0
[Ess] [GRID] 41  x=2619.10  y=10.66  z=-950.87  yaw=0.0
[Ess] [GRID] 42  x=2620.17  y=2.93  z=-935.54  yaw=0.0
[Ess] [GRID] 43  x=2613.66  y=-13.84  z=-1065.04  yaw=0.0
[Ess] [GRID] 44  x=2614.94  y=-12.68  z=-1055.41  yaw=0.0
[Ess] [GRID] 45  x=2614.84  y=-13.83  z=-1050.32  yaw=0.0
[Ess] [GRID] 46  x=2572.95  y=5.09  z=-998.90  yaw=0.0
[Ess] [GRID] 47  x=2615.00  y=-14.66  z=-1034.38  yaw=0.0
[Ess] [GRID] 48  x=2615.00  y=-14.64  z=-1026.36  yaw=0.0
[Ess] [GRID] 49  x=2615.46  y=-13.97  z=-1018.52  yaw=0.0
[Ess] [GRID] 50  x=2615.86  y=-12.88  z=-1010.07  yaw=0.0
[Ess] [GRID] 51  x=2615.08  y=3.33  z=-1002.55  yaw=0.0
[Ess] [GRID] 52  x=2620.98  y=4.22  z=-1000.96  yaw=0.0
[Ess] [GRID] 53  x=2615.00  y=22.62  z=-986.36  yaw=0.0
[Ess] [GRID] 54  x=2615.00  y=22.38  z=-978.36  yaw=0.0
[Ess] [GRID] 55  x=2615.93  y=10.66  z=-965.49  yaw=0.0
[Ess] [GRID] 56  x=2618.30  y=9.39  z=-961.44  yaw=0.0
[Ess] [GRID] 57  x=2617.68  y=10.66  z=-957.42  yaw=0.0
[Ess] [GRID] 58  x=2620.28  y=2.57  z=-932.97  yaw=0.0
[Ess] [GRID] 59  x=2623.54  y=-15.34  z=-1066.85  yaw=0.0
[Ess] [GRID] 60  x=2624.60  y=-14.05  z=-1061.81  yaw=0.0
[Ess] [GRID] 61  x=2624.76  y=-12.64  z=-1049.52  yaw=0.0
[Ess] [GRID] 62  x=2622.95  y=-13.02  z=-1042.65  yaw=0.0
[Ess] [GRID] 63  x=2618.61  y=-13.08  z=-1028.35  yaw=0.0
[Ess] [GRID] 64  x=2623.02  y=-14.65  z=-1026.32  yaw=0.0
[Ess] [GRID] 65  x=2622.88  y=-13.45  z=-1018.37  yaw=0.0
[Ess] [GRID] 66  x=2624.15  y=-12.79  z=-1009.95  yaw=0.0
[Ess] [GRID] 67  x=2622.93  y=3.52  z=-1002.27  yaw=0.0
[Ess] [GRID] 68  x=2622.04  y=5.02  z=-997.39  yaw=0.0
[Ess] [GRID] 69  x=2630.43  y=6.09  z=-986.17  yaw=0.0
[Ess] [GRID] 70  x=2622.99  y=22.62  z=-978.35  yaw=0.0
[Ess] [GRID] 71  x=2627.79  y=10.50  z=-961.59  yaw=0.0
[Ess] [GRID] 72  x=2622.99  y=9.08  z=-962.36  yaw=0.0
[Ess] [GRID] 73  x=2628.62  y=2.93  z=-940.42  yaw=0.0
[Ess] [GRID] 74  x=2630.41  y=1.67  z=-937.58  yaw=0.0
[Ess] [GRID] 75  x=2632.79  y=-13.05  z=-1067.62  yaw=0.0
[Ess] [GRID] 76  x=2631.62  y=-15.86  z=-1058.77  yaw=0.0
[Ess] [GRID] 77  x=2631.24  y=-13.78  z=-1050.20  yaw=0.0
[Ess] [GRID] 78  x=2634.35  y=-12.61  z=-1043.31  yaw=0.0
[Ess] [GRID] 79  x=2633.85  y=-12.66  z=-1032.80  yaw=0.0
[Ess] [GRID] 80  x=2625.41  y=-12.98  z=-1027.75  yaw=0.0
[Ess] [GRID] 81  x=2630.95  y=-12.57  z=-1020.11  yaw=0.0
[Ess] [GRID] 82  x=2632.89  y=-13.91  z=-1010.37  yaw=0.0
[Ess] [GRID] 83  x=2633.79  y=-12.81  z=-1004.86  yaw=0.0
[Ess] [GRID] 84  x=2631.03  y=4.35  z=-994.49  yaw=0.0
[Ess] [GRID] 85  x=2631.11  y=4.73  z=-986.39  yaw=0.0
[Ess] [GRID] 86  x=2643.48  y=-12.75  z=-982.37  yaw=0.0
[Ess] [GRID] 87  x=2649.61  y=-12.51  z=-983.06  yaw=0.0
[Ess] [GRID] 88  x=2642.13  y=-13.90  z=-974.57  yaw=0.0
[Ess] [GRID] 89  x=2634.43  y=2.74  z=-940.26  yaw=0.0
[Ess] [GRID] 90  x=2630.94  y=1.35  z=-946.32  yaw=0.0
[Ess] [GRID] 91  x=2633.95  y=-13.95  z=-1074.59  yaw=0.0
[Ess] [GRID] 92  x=2645.29  y=-13.92  z=-1066.10  yaw=0.0
[Ess] [GRID] 93  x=2639.50  y=-15.80  z=-1050.61  yaw=0.0
[Ess] [GRID] 94  x=2641.56  y=-14.05  z=-1044.07  yaw=0.0
[Ess] [GRID] 95  x=2641.51  y=-12.69  z=-1034.65  yaw=0.0
[Ess] [GRID] 96  x=2641.48  y=-12.66  z=-1026.82  yaw=0.0
[Ess] [GRID] 97  x=2638.96  y=-13.92  z=-1018.32  yaw=0.0
[Ess] [GRID] 98  x=2638.64  y=-13.90  z=-1010.42  yaw=0.0
[Ess] [GRID] 99  x=2641.96  y=-13.86  z=-1004.27  yaw=0.0
[Ess] [GRID] 100  x=2639.16  y=2.68  z=-994.43  yaw=0.0
[Ess] [GRID] 101  x=2637.92  y=4.83  z=-987.16  yaw=0.0
[Ess] [GRID] 102  x=2638.63  y=-13.88  z=-978.06  yaw=0.0
[Ess] [GRID] 103  x=2639.01  y=-12.87  z=-970.24  yaw=0.0
[Ess] [GRID] 104  x=2656.11  y=-12.63  z=-959.78  yaw=0.0
[Ess] [GRID] 105  x=2635.79  y=1.67  z=-946.97  yaw=0.0
[Ess] [GRID] 106  x=2638.95  y=1.35  z=-946.31  yaw=0.0
[Ess] [GRID] 107  x=2647.14  y=-13.92  z=-1066.40  yaw=0.0
[Ess] [GRID] 108  x=2640.85  y=-13.02  z=-1058.93  yaw=0.0
[Ess] [GRID] 109  x=2649.39  y=-14.59  z=-1046.56  yaw=0.0
[Ess] [GRID] 110  x=2646.68  y=-14.40  z=-1044.92  yaw=0.0
[Ess] [GRID] 111  x=2647.20  y=-12.68  z=-1033.49  yaw=0.0
[Ess] [GRID] 112  x=2646.97  y=-13.90  z=-1026.37  yaw=0.0
[Ess] [GRID] 113  x=2646.98  y=-14.05  z=-1018.38  yaw=0.0
[Ess] [GRID] 114  x=2646.99  y=-14.06  z=-1010.32  yaw=0.0
[Ess] [GRID] 115  x=2646.92  y=-14.06  z=-1002.34  yaw=0.0
[Ess] [GRID] 116  x=2646.75  y=-13.91  z=-994.18  yaw=0.0
[Ess] [GRID] 117  x=2647.47  y=-14.58  z=-986.25  yaw=0.0
[Ess] [GRID] 118  x=2644.40  y=-12.99  z=-979.04  yaw=0.0
[Ess] [GRID] 119  x=2644.15  y=-12.99  z=-970.86  yaw=0.0
[Ess] [GRID] 120  x=2647.99  y=-12.99  z=-962.79  yaw=0.0
[Ess] [GRID] 121  x=2658.28  y=-12.99  z=-961.53  yaw=0.0
[Ess] [GRID] 122  x=2650.88  y=2.77  z=-941.06  yaw=0.0
[Ess] [GRID] 123  x=2652.98  y=-12.63  z=-1068.05  yaw=0.0
[Ess] [GRID] 124  x=2653.81  y=-13.89  z=-1053.69  yaw=0.0
[Ess] [GRID] 125  x=2654.67  y=-14.39  z=-1047.60  yaw=0.0
[Ess] [GRID] 126  x=2654.90  y=-15.32  z=-1042.36  yaw=0.0
[Ess] [GRID] 127  x=2655.30  y=-15.32  z=-1034.55  yaw=0.0
[Ess] [GRID] 128  x=2655.24  y=-13.67  z=-1025.48  yaw=0.0
[Ess] [GRID] 129  x=2654.20  y=-14.10  z=-1018.24  yaw=0.0
[Ess] [GRID] 130  x=2655.07  y=-14.08  z=-1010.36  yaw=0.0
[Ess] [GRID] 131  x=2655.11  y=-14.09  z=-1002.50  yaw=0.0
[Ess] [GRID] 132  x=2655.31  y=-12.49  z=-990.93  yaw=0.0
[Ess] [GRID] 133  x=2630.74  y=-12.80  z=-969.72  yaw=0.0
[Ess] [GRID] 134  x=2650.29  y=-12.99  z=-980.53  yaw=0.0
[Ess] [GRID] 135  x=2654.97  y=-13.90  z=-970.48  yaw=0.0
[Ess] [GRID] 136  x=2654.40  y=-13.90  z=-963.84  yaw=0.0
[Ess] [GRID] 137  x=2655.01  y=-13.92  z=-954.43  yaw=0.0
[Ess] [GRID] 138  x=2665.54  y=-13.01  z=-953.39  yaw=0.0
[Ess] [GRID] 139  x=2663.08  y=-12.79  z=-1063.83  yaw=0.0
[Ess] [GRID] 140  x=2662.97  y=-13.90  z=-1058.47  yaw=0.0
[Ess] [GRID] 141  x=2663.22  y=-13.84  z=-1051.86  yaw=0.0
[Ess] [GRID] 142  x=2663.27  y=-15.80  z=-1042.80  yaw=0.0
[Ess] [GRID] 143  x=2663.01  y=-11.64  z=-1034.34  yaw=0.0
[Ess] [GRID] 144  x=2655.27  y=-12.44  z=-1024.34  yaw=0.0
[Ess] [GRID] 145  x=2658.07  y=-12.48  z=-1018.76  yaw=0.0
[Ess] [GRID] 146  x=2663.13  y=-12.75  z=-1010.10  yaw=0.0
[Ess] [GRID] 147  x=2663.18  y=-13.88  z=-1002.75  yaw=0.0
[Ess] [GRID] 148  x=2663.00  y=-14.07  z=-994.33  yaw=0.0
[Ess] [GRID] 149  x=2663.00  y=-14.12  z=-986.35  yaw=0.0
[Ess] [GRID] 150  x=2662.81  y=-13.91  z=-974.85  yaw=0.0
[Ess] [GRID] 151  x=2663.03  y=-13.91  z=-970.35  yaw=0.0
[Ess] [GRID] 152  x=2662.99  y=-13.91  z=-962.47  yaw=0.0
[Ess] [GRID] 153  x=2663.15  y=-13.91  z=-954.63  yaw=0.0
[Ess] [GRID] 154  x=2662.26  y=-13.88  z=-946.13  yaw=0.0
[Ess] [GRID] 155  x=2671.06  y=-13.40  z=-1066.57  yaw=0.0
[Ess] [GRID] 156  x=2667.25  y=-12.49  z=-1055.92  yaw=0.0
[Ess] [GRID] 157  x=2675.17  y=-13.78  z=-1048.73  yaw=0.0
[Ess] [GRID] 158  x=2644.49  y=-8.48  z=-1062.74  yaw=0.0
[Ess] [GRID] 159  x=2696.63  y=-13.92  z=-1018.88  yaw=0.0
[Ess] [GRID] 160  x=2669.37  y=-10.31  z=-1030.51  yaw=0.0
[Ess] [GRID] 161  x=2671.07  y=-15.32  z=-1018.70  yaw=0.0
[Ess] [GRID] 162  x=2670.97  y=-13.78  z=-1010.33  yaw=0.0
[Ess] [GRID] 163  x=2671.04  y=-13.94  z=-1002.32  yaw=0.0
[Ess] [GRID] 164  x=2671.00  y=-13.91  z=-994.34  yaw=0.0
[Ess] [GRID] 165  x=2670.97  y=-14.06  z=-986.34  yaw=0.0
[Ess] [GRID] 166  x=2671.00  y=-14.08  z=-978.35  yaw=0.0
[Ess] [GRID] 167  x=2665.03  y=-13.85  z=-942.25  yaw=0.0
[Ess] [GRID] 168  x=2670.99  y=-13.91  z=-962.53  yaw=0.0
[Ess] [GRID] 169  x=2690.98  y=-13.90  z=-948.42  yaw=0.0
[Ess] [GRID] 170  x=2671.27  y=-12.59  z=-945.21  yaw=0.0
[Ess] [GRID] 171  x=2679.01  y=-13.29  z=-1066.59  yaw=0.0
[Ess] [GRID] 172  x=2678.50  y=-12.55  z=-1053.23  yaw=0.0
[Ess] [GRID] 173  x=2679.01  y=-14.09  z=-1050.36  yaw=0.0
[Ess] [GRID] 174  x=2679.02  y=-14.09  z=-1042.36  yaw=0.0
[Ess] [GRID] 175  x=2678.64  y=-12.51  z=-1037.23  yaw=0.0
[Ess] [GRID] 176  x=2679.75  y=-15.50  z=-1026.44  yaw=0.0
[Ess] [GRID] 177  x=2679.17  y=-15.68  z=-1018.51  yaw=0.0
[Ess] [GRID] 178  x=2681.01  y=-14.93  z=-1010.34  yaw=0.0
[Ess] [GRID] 179  x=2680.15  y=-14.41  z=-1003.01  yaw=0.0
[Ess] [GRID] 180  x=2679.05  y=-13.93  z=-994.43  yaw=0.0
[Ess] [GRID] 181  x=2679.05  y=-13.93  z=-986.39  yaw=0.0
[Ess] [GRID] 182  x=2678.87  y=-14.07  z=-978.42  yaw=0.0
[Ess] [GRID] 183  x=2679.00  y=-14.07  z=-970.35  yaw=0.0
[Ess] [GRID] 184  x=2679.01  y=-14.11  z=-962.35  yaw=0.0
[Ess] [GRID] 185  x=2679.00  y=-14.08  z=-954.39  yaw=0.0
[Ess] [GRID] 186  x=2678.99  y=-14.09  z=-946.35  yaw=0.0
[Ess] [GRID] 187  x=2686.96  y=-13.90  z=-1066.35  yaw=0.0
[Ess] [GRID] 188  x=2685.40  y=-12.51  z=-1047.82  yaw=0.0
[Ess] [GRID] 189  x=2687.01  y=-14.09  z=-1050.36  yaw=0.0
[Ess] [GRID] 190  x=2687.00  y=-14.08  z=-1042.38  yaw=0.0
[Ess] [GRID] 191  x=2684.16  y=-13.00  z=-1033.70  yaw=0.0
[Ess] [GRID] 192  x=2691.86  y=-12.63  z=-1026.65  yaw=0.0
[Ess] [GRID] 193  x=2680.65  y=-15.49  z=-1011.77  yaw=0.0
[Ess] [GRID] 194  x=2688.07  y=-13.86  z=-1013.36  yaw=0.0
[Ess] [GRID] 195  x=2687.89  y=-15.92  z=-1003.01  yaw=0.0
[Ess] [GRID] 196  x=2688.49  y=-14.05  z=-997.57  yaw=0.0
[Ess] [GRID] 197  x=2683.66  y=-12.62  z=-986.58  yaw=0.0
[Ess] [GRID] 198  x=2686.59  y=-12.81  z=-977.00  yaw=0.0
[Ess] [GRID] 199  x=2687.04  y=-14.08  z=-970.38  yaw=0.0
[Ess] [GRID] 200  x=2686.98  y=-14.13  z=-962.36  yaw=0.0
[Ess] [GRID] 201  x=2686.77  y=-14.06  z=-954.03  yaw=0.0
[Ess] [GRID] 202  x=2687.02  y=-13.90  z=-946.32  yaw=0.0
[Ess] [GRID] 203  x=2637.49  y=-13.94  z=-1048.56  yaw=0.0
[Ess] [GRID] 204  x=2694.99  y=-14.10  z=-1058.34  yaw=0.0
[Ess] [GRID] 205  x=2694.93  y=-14.21  z=-1050.42  yaw=0.0
[Ess] [GRID] 206  x=2691.77  y=-12.62  z=-1042.15  yaw=0.0
[Ess] [GRID] 207  x=2696.74  y=-12.59  z=-1037.34  yaw=0.0
[Ess] [GRID] 208  x=2695.56  y=-12.99  z=-1026.72  yaw=0.0
[Ess] [GRID] 209  x=2696.54  y=-13.02  z=-1017.54  yaw=0.0
[Ess] [GRID] 210  x=2694.90  y=-13.94  z=-1010.32  yaw=0.0
[Ess] [GRID] 211  x=2697.68  y=-13.92  z=-1012.10  yaw=0.0
[Ess] [GRID] 212  x=2695.76  y=-15.84  z=-995.01  yaw=0.0
[Ess] [GRID] 213  x=2696.41  y=-14.05  z=-988.43  yaw=0.0
[Ess] [GRID] 214  x=2695.09  y=-13.94  z=-978.31  yaw=0.0
[Ess] [GRID] 215  x=2694.95  y=-13.90  z=-970.32  yaw=0.0
[Ess] [GRID] 216  x=2694.69  y=-13.86  z=-961.90  yaw=0.0
[Ess] [GRID] 217  x=2695.01  y=-13.87  z=-954.46  yaw=0.0
[Ess] [GRID] 218  x=2694.88  y=-13.89  z=-946.45  yaw=0.0
[Ess] [GRID] 219  x=2702.98  y=-14.10  z=-1058.35  yaw=0.0
[Ess] [GRID] 220  x=2690.16  y=-12.87  z=-1058.33  yaw=0.0
[Ess] [GRID] 221  x=2707.46  y=-12.91  z=-1037.85  yaw=0.0
[Ess] [GRID] 222  x=2701.43  y=-13.74  z=-1032.52  yaw=0.0
[Ess] [GRID] 223  x=2703.01  y=-13.88  z=-1026.33  yaw=0.0
[Ess] [GRID] 224  x=2703.07  y=-13.91  z=-1018.45  yaw=0.0
[Ess] [GRID] 225  x=2703.08  y=-13.91  z=-1010.46  yaw=0.0
[Ess] [GRID] 226  x=2705.62  y=-12.63  z=-1000.24  yaw=0.0
[Ess] [GRID] 227  x=2707.76  y=-12.63  z=-993.51  yaw=0.0
[Ess] [GRID] 228  x=2703.60  y=-15.63  z=-986.95  yaw=0.0
[Ess] [GRID] 229  x=2711.55  y=-15.60  z=-977.36  yaw=0.0
[Ess] [GRID] 230  x=2704.45  y=-12.55  z=-973.98  yaw=0.0
[Ess] [GRID] 231  x=2702.83  y=-12.58  z=-964.32  yaw=0.0
[Ess] [GRID] 232  x=2702.82  y=-13.85  z=-954.95  yaw=0.0
[Ess] [GRID] 233  x=2717.30  y=-12.91  z=-1043.73  yaw=0.0
[Ess] [GRID] 234  x=2710.99  y=-14.49  z=-1042.35  yaw=0.0
[Ess] [GRID] 235  x=2710.97  y=-14.49  z=-1034.38  yaw=0.0
[Ess] [GRID] 236  x=2707.51  y=-12.52  z=-1024.56  yaw=0.0
[Ess] [GRID] 237  x=2711.09  y=-13.92  z=-1018.39  yaw=0.0
[Ess] [GRID] 238  x=2710.96  y=-13.90  z=-1010.35  yaw=0.0
[Ess] [GRID] 239  x=2711.02  y=-13.91  z=-1002.46  yaw=0.0
[Ess] [GRID] 240  x=2710.98  y=-13.90  z=-994.24  yaw=0.0
[Ess] [GRID] 241  x=2708.85  y=-13.78  z=-986.84  yaw=0.0
[Ess] [GRID] 242  x=2711.96  y=-15.39  z=-979.03  yaw=0.0
[Ess] [GRID] 243  x=2711.71  y=-14.05  z=-975.17  yaw=0.0
[Ess] [GRID] 244  x=2710.98  y=-12.56  z=-965.10  yaw=0.0
[Ess] [gridprobe] read 244 probe(s), cleaned up.
[Ess] [FOOT] 245  x=2649.84  y=-13.73  z=-1007.22  yaw=-124.2
[Ess] [FOOT] 246  x=2648.86  y=-13.73  z=-1008.38  yaw=-131.9
[Ess] [FOOT] 247  x=2647.31  y=-13.73  z=-1009.99  yaw=-136.5
[Ess] [FOOT] 248  x=2645.62  y=-13.73  z=-1011.79  yaw=-137.8
[Ess] [FOOT] 249  x=2643.91  y=-13.73  z=-1013.71  yaw=-137.8
[Ess] [FOOT] 250  x=2642.69  y=-13.84  z=-1014.80  yaw=-138.7
[Ess] [FOOT] 251  x=2641.25  y=-13.88  z=-1016.07  yaw=-138.7
[Ess] [FOOT] 252  x=2639.58  y=-13.88  z=-1018.01  yaw=-142.1
[Ess] [FOOT] 253  x=2639.54  y=-13.88  z=-1020.16  yaw=164.4
[Ess] [FOOT] 254  x=2639.93  y=-13.74  z=-1022.47  yaw=168.8
[Ess] [FOOT] 255  x=2638.92  y=-13.83  z=-1024.71  yaw=-170.6
[Ess] [FOOT] 256  x=2638.61  y=-13.89  z=-1027.28  yaw=-172.8
[Ess] [FOOT] 257  x=2638.28  y=-13.90  z=-1029.84  yaw=-172.0
[Ess] [FOOT] 258  x=2638.56  y=-13.91  z=-1032.07  yaw=167.5
[Ess] [FOOT] 259  x=2640.58  y=-13.91  z=-1032.56  yaw=82.9
[Ess] [FOOT] 260  x=2642.92  y=-13.92  z=-1032.21  yaw=75.5
[Ess] [FOOT] 261  x=2644.50  y=-13.92  z=-1030.62  yaw=34.8
[Ess] [FOOT] 262  x=2646.84  y=-13.92  z=-1030.00  yaw=76.5
[Ess] [FOOT] 263  x=2649.24  y=-13.91  z=-1029.10  yaw=68.3
[Ess] [FOOT] 264  x=2651.65  y=-13.75  z=-1028.12  yaw=68.3
[Ess] [FOOT] 265  x=2654.09  y=-13.65  z=-1027.22  yaw=76.9
[Ess] [FOOT] 266  x=2656.64  y=-13.27  z=-1027.09  yaw=87.9
[Ess] [FOOT] 267  x=2658.82  y=-12.89  z=-1026.59  yaw=74.0
[Ess] [FOOT] 268  x=2659.71  y=-13.17  z=-1024.46  yaw=29.6
[Ess] [FOOT] 269  x=2661.56  y=-13.12  z=-1022.80  yaw=53.4
[Ess] [FOOT] 270  x=2663.75  y=-12.87  z=-1021.74  yaw=84.0
[Ess] [FOOT] 271  x=2664.65  y=-12.36  z=-1023.28  yaw=161.4
[Ess] [FOOT] 272  x=2664.22  y=-12.14  z=-1024.99  yaw=-119.6
[Ess] [FOOT] 273  x=2662.33  y=-12.26  z=-1026.16  yaw=-130.7
[Ess] [FOOT] 274  x=2661.17  y=-12.09  z=-1028.34  yaw=-153.2
[Ess] [FOOT] 275  x=2660.05  y=-11.89  z=-1030.59  yaw=-150.6
[Ess] [FOOT] 276  x=2659.93  y=-11.61  z=-1032.57  yaw=168.8
[Ess] [FOOT] 277  x=2661.67  y=-11.49  z=-1033.02  yaw=58.4
[Ess] [FOOT] 278  x=2663.11  y=-11.49  z=-1031.54  yaw=41.8
[Ess] [FOOT] 279  x=2665.17  y=-11.44  z=-1030.29  yaw=63.9
[Ess] [FOOT] 280  x=2667.48  y=-11.38  z=-1029.19  yaw=63.1
[Ess] [FOOT] 281  x=2669.76  y=-11.44  z=-1028.14  yaw=72.9
[Ess] [FOOT] 282  x=2671.51  y=-11.59  z=-1029.12  yaw=140.7
[Ess] [FOOT] 283  x=2672.43  y=-11.92  z=-1031.02  yaw=158.5
[Ess] [FOOT] 284  x=2671.05  y=-11.98  z=-1032.41  yaw=-127.3
[Ess] [FOOT] 285  x=2669.07  y=-11.91  z=-1033.92  yaw=-127.3
[Ess] [FOOT] 286  x=2667.27  y=-11.90  z=-1035.62  yaw=-144.2
[Ess] [FOOT] 287  x=2666.12  y=-12.05  z=-1037.81  yaw=-166.6
