[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 55851  x=-2062.00  y=-90.02  z=-2258.00
[Ess] [TERRAIN] 55852  x=-2046.00  y=-81.21  z=-2258.00
[Ess] [TERRAIN] 55853  x=-2030.00  y=-73.70  z=-2258.00
[Ess] [TERRAIN] 55854  x=-2014.00  y=-66.62  z=-2258.00
[Ess] [TERRAIN] 55855  x=-1998.00  y=-52.71  z=-2258.00
[Ess] [TERRAIN] 55856  x=-1982.00  y=-37.89  z=-2258.00
[Ess] [TERRAIN] 55857  x=-1966.00  y=-25.51  z=-2258.00
[Ess] [TERRAIN] 55858  x=-1950.00  y=-15.57  z=-2258.00
[Ess] [TERRAIN] 55859  x=-1934.00  y=-4.30  z=-2258.00
[Ess] [TERRAIN] 55860  x=-1918.00  y=2.42  z=-2258.00
[Ess] [TERRAIN] 55861  x=-1902.00  y=4.46  z=-2258.00
[Ess] [TERRAIN] 55862  x=-1886.00  y=2.02  z=-2258.00
[Ess] [TERRAIN] 55863  x=-1870.00  y=-0.67  z=-2258.00
[Ess] [TERRAIN] 55864  x=-1854.00  y=-0.35  z=-2258.00
[Ess] [TERRAIN] 55865  x=-1838.00  y=4.16  z=-2258.00
[Ess] [TERRAIN] 55866  x=-1822.00  y=10.08  z=-2258.00
[Ess] [TERRAIN] 55867  x=-1806.00  y=12.57  z=-2258.00
[Ess] [TERRAIN] 55868  x=-1790.00  y=15.34  z=-2258.00
[Ess] [TERRAIN] 55869  x=-1774.00  y=18.20  z=-2258.00
[Ess] [TERRAIN] 55870  x=-1758.00  y=20.72  z=-2258.00
[Ess] [TERRAIN] 55871  x=-1742.00  y=26.20  z=-2258.00
[Ess] [TERRAIN] 55872  x=-1726.00  y=28.77  z=-2258.00
[Ess] [TERRAIN] 55873  x=-1710.00  y=26.81  z=-2258.00
[Ess] [TERRAIN] 55874  x=-1694.00  y=24.53  z=-2258.00
[Ess] [TERRAIN] 55875  x=-1678.00  y=23.41  z=-2258.00
[Ess] [TERRAIN] 55876  x=-1662.00  y=22.01  z=-2258.00
[Ess] [TERRAIN] 55877  x=-1646.00  y=21.02  z=-2258.00
[Ess] [TERRAIN] 55878  x=-1630.00  y=18.34  z=-2258.00
[Ess] [TERRAIN] 55879  x=-1614.00  y=14.43  z=-2258.00
[Ess] [TERRAIN] 55880  x=-1598.00  y=11.85  z=-2258.00
[Ess] [TERRAIN] 55881  x=-1582.00  y=10.02  z=-2258.00
[Ess] [TERRAIN] 55882  x=-1566.00  y=6.74  z=-2258.00
[Ess] [TERRAIN] 55883  x=-1550.00  y=2.64  z=-2258.00
[Ess] [TERRAIN] 55884  x=-1534.00  y=1.96  z=-2258.00
[Ess] [TERRAIN] 55885  x=-1518.00  y=1.27  z=-2258.00
[Ess] [TERRAIN] 55886  x=-1502.00  y=0.35  z=-2258.00
[Ess] [TERRAIN] 55887  x=-1486.00  y=0.49  z=-2258.00
[Ess] [TERRAIN] 55888  x=-1470.00  y=0.34  z=-2258.00
[Ess] [TERRAIN] 55889  x=-1454.00  y=-1.37  z=-2258.00
[Ess] [TERRAIN] 55890  x=-1438.00  y=-5.02  z=-2258.00
[Ess] [TERRAIN] 55891  x=-1422.00  y=-7.31  z=-2258.00
[Ess] [TERRAIN] 55892  x=-1406.00  y=-9.68  z=-2258.00
[Ess] [TERRAIN] 55893  x=-1390.00  y=-7.83  z=-2258.00
[Ess] [TERRAIN] 55894  x=-1374.00  y=7.55  z=-2258.00
[Ess] [TERRAIN] 55895  x=-1358.00  y=15.95  z=-2258.00
[Ess] [TERRAIN] 55896  x=-1342.00  y=19.37  z=-2258.00
[Ess] [TERRAIN] 55897  x=-1326.00  y=22.21  z=-2258.00
[Ess] [TERRAIN] 55898  x=-1310.00  y=27.13  z=-2258.00
[Ess] [TERRAIN] 55899  x=-1294.00  y=28.67  z=-2258.00
[Ess] [TERRAIN] 55900  x=-1278.00  y=28.90  z=-2258.00
[Ess] [TERRAIN] 55901  x=-1262.00  y=28.19  z=-2258.00
[Ess] [TERRAIN] 55902  x=-1246.00  y=24.95  z=-2258.00
[Ess] [TERRAIN] 55903  x=-1230.00  y=24.48  z=-2258.00
[Ess] [TERRAIN] 55904  x=-1214.00  y=22.86  z=-2258.00
[Ess] [TERRAIN] 55905  x=-1198.00  y=22.16  z=-2258.00
[Ess] [TERRAIN] 55906  x=-1182.00  y=22.05  z=-2258.00
[Ess] [TERRAIN] 55907  x=-1166.00  y=22.44  z=-2258.00
[Ess] [TERRAIN] 55908  x=-1150.00  y=22.40  z=-2258.00
[Ess] [TERRAIN] 55909  x=-1134.00  y=22.36  z=-2258.00
[Ess] [TERRAIN] 55910  x=-1118.00  y=22.51  z=-2258.00
[Ess] [TERRAIN] 55911  x=-1102.00  y=22.40  z=-2258.00
[Ess] [TERRAIN] 55912  x=-1086.00  y=22.31  z=-2258.00
[Ess] [TERRAIN] 55913  x=-1070.00  y=22.51  z=-2258.00
[Ess] [TERRAIN] 55914  x=-1054.00  y=22.19  z=-2258.00
[Ess] [TERRAIN] 55915  x=-1038.00  y=22.36  z=-2258.00
[Ess] [TERRAIN] 55916  x=-1022.00  y=23.83  z=-2258.00
[Ess] [TERRAIN] 55917  x=-1006.00  y=23.35  z=-2258.00
[Ess] [TERRAIN] 55918  x=-990.00  y=24.62  z=-2258.00
[Ess] [TERRAIN] 55919  x=-974.00  y=27.01  z=-2258.00
[Ess] [TERRAIN] 55920  x=-958.00  y=29.23  z=-2258.00
[Ess] [TERRAIN] 55921  x=-942.00  y=31.02  z=-2258.00
[Ess] [TERRAIN] 55922  x=-926.00  y=29.96  z=-2258.00
[Ess] [TERRAIN] 55923  x=-910.00  y=26.47  z=-2258.00
[Ess] [TERRAIN] 55924  x=-894.00  y=23.28  z=-2258.00
[Ess] [TERRAIN] 55925  x=-878.00  y=23.39  z=-2258.00
[Ess] [TERRAIN] 55926  x=-862.00  y=26.50  z=-2258.00
[Ess] [TERRAIN] 55927  x=-846.00  y=30.80  z=-2258.00
[Ess] [TERRAIN] 55928  x=-830.00  y=32.75  z=-2258.00
[Ess] [TERRAIN] 55929  x=-814.00  y=33.01  z=-2258.00
[Ess] [TERRAIN] 55930  x=-798.00  y=33.81  z=-2258.00
[Ess] [TERRAIN] 55931  x=-782.00  y=30.11  z=-2258.00
[Ess] [TERRAIN] 55932  x=-766.00  y=24.24  z=-2258.00
[Ess] [TERRAIN] 55933  x=-750.00  y=22.02  z=-2258.00
[Ess] [TERRAIN] 55934  x=-734.00  y=24.08  z=-2258.00
[Ess] [TERRAIN] 55935  x=-718.00  y=28.67  z=-2258.00
[Ess] [TERRAIN] 55936  x=-702.00  y=29.29  z=-2258.00
[Ess] [TERRAIN] 55937  x=-686.00  y=28.01  z=-2258.00
[Ess] [TERRAIN] 55938  x=-670.00  y=24.28  z=-2258.00
[Ess] [TERRAIN] 55939  x=-654.00  y=21.88  z=-2258.00
[Ess] [TERRAIN] 55940  x=-638.00  y=22.01  z=-2258.00
[Ess] [TERRAIN] 55941  x=-622.00  y=21.91  z=-2258.00
[Ess] [TERRAIN] 55942  x=-606.00  y=37.88  z=-2258.00
[Ess] [TERRAIN] 55943  x=-590.00  y=40.15  z=-2258.00
[Ess] [TERRAIN] 55944  x=-574.00  y=45.66  z=-2258.00
[Ess] [TERRAIN] 55945  x=-558.00  y=45.99  z=-2258.00
[Ess] [TERRAIN] 55946  x=-542.00  y=45.39  z=-2258.00
[Ess] [TERRAIN] 55947  x=-526.00  y=36.72  z=-2258.00
[Ess] [TERRAIN] 55948  x=-510.00  y=34.65  z=-2258.00
[Ess] [TERRAIN] 55949  x=-494.00  y=32.34  z=-2258.00
[Ess] [TERRAIN] 55950  x=-478.00  y=33.88  z=-2258.00
[Ess] [TERRAIN] 55951  x=-462.00  y=33.74  z=-2258.00
[Ess] [TERRAIN] 55952  x=-446.00  y=31.54  z=-2258.00
[Ess] [TERRAIN] 55953  x=-430.00  y=29.53  z=-2258.00
[Ess] [TERRAIN] 55954  x=-414.00  y=28.49  z=-2258.00
[Ess] [TERRAIN] 55955  x=-398.00  y=28.44  z=-2258.00
[Ess] [TERRAIN] 55956  x=-382.00  y=28.12  z=-2258.00
[Ess] [TERRAIN] 55957  x=-366.00  y=28.05  z=-2258.00
[Ess] [TERRAIN] 55958  x=-350.00  y=32.82  z=-2258.00
[Ess] [TERRAIN] 55959  x=-334.00  y=47.49  z=-2258.00
[Ess] [TERRAIN] 55960  x=-318.00  y=61.15  z=-2258.00
[Ess] [TERRAIN] 55961  x=-302.00  y=70.27  z=-2258.00
[Ess] [TERRAIN] 55962  x=-286.00  y=79.53  z=-2258.00
[Ess] [TERRAIN] 55963  x=-270.00  y=79.98  z=-2258.00
[Ess] [TERRAIN] 55964  x=-254.00  y=79.95  z=-2258.00
[Ess] [TERRAIN] 55965  x=-238.00  y=80.25  z=-2258.00
[Ess] [TERRAIN] 55966  x=-222.00  y=79.53  z=-2258.00
[Ess] [TERRAIN] 55967  x=-206.00  y=76.89  z=-2258.00
[Ess] [TERRAIN] 55968  x=-190.00  y=71.50  z=-2258.00
[Ess] [TERRAIN] 55969  x=-174.00  y=70.83  z=-2258.00
[Ess] [TERRAIN] 55970  x=-158.00  y=73.02  z=-2258.00
[Ess] [TERRAIN] 55971  x=-142.00  y=75.89  z=-2258.00
[Ess] [TERRAIN] 55972  x=-126.00  y=77.21  z=-2258.00
[Ess] [TERRAIN] 55973  x=-110.00  y=75.40  z=-2258.00
[Ess] [TERRAIN] 55974  x=-94.00  y=72.38  z=-2258.00
[Ess] [TERRAIN] 55975  x=-78.00  y=69.17  z=-2258.00
[Ess] [TERRAIN] 55976  x=-62.00  y=60.97  z=-2258.00
[Ess] [TERRAIN] 55977  x=-46.00  y=55.08  z=-2258.00
[Ess] [TERRAIN] 55978  x=-30.00  y=51.69  z=-2258.00
[Ess] [TERRAIN] 55979  x=-14.00  y=44.57  z=-2258.00
[Ess] [TERRAIN] 55980  x=2.00  y=38.51  z=-2258.00
[Ess] [TERRAIN] 55981  x=18.00  y=27.71  z=-2258.00
[Ess] [TERRAIN] 55982  x=34.00  y=19.79  z=-2258.00
[Ess] [TERRAIN] 55983  x=50.00  y=19.74  z=-2258.00
[Ess] [TERRAIN] 55984  x=66.00  y=19.78  z=-2258.00
[Ess] [TERRAIN] 55985  x=82.00  y=21.08  z=-2258.00
[Ess] [TERRAIN] 55986  x=98.00  y=22.07  z=-2258.00
[Ess] [TERRAIN] 55987  x=114.00  y=21.76  z=-2258.00
[Ess] [TERRAIN] 55988  x=130.00  y=21.99  z=-2258.00
[Ess] [TERRAIN] 55989  x=146.00  y=22.72  z=-2258.00
[Ess] [TERRAIN] 55990  x=162.00  y=20.86  z=-2258.00
[Ess] [TERRAIN] 55991  x=178.00  y=8.33  z=-2258.00
[Ess] [TERRAIN] 55992  x=194.00  y=-1.97  z=-2258.00
[Ess] [TERRAIN] 55993  x=210.00  y=-8.20  z=-2258.00
[Ess] [TERRAIN] 55994  x=226.00  y=-10.19  z=-2258.00
[Ess] [TERRAIN] 55995  x=242.00  y=-11.44  z=-2258.00
[Ess] [TERRAIN] 55996  x=258.00  y=-12.46  z=-2258.00
[Ess] [TERRAIN] 55997  x=274.00  y=-13.65  z=-2258.00
[Ess] [TERRAIN] 55998  x=290.00  y=-13.65  z=-2258.00
[Ess] [TERRAIN] 55999  x=306.00  y=-13.76  z=-2258.00
[Ess] [TERRAIN] 56000  x=322.00  y=-14.05  z=-2258.00
[Ess] [TERRAIN] 56001  x=338.00  y=-14.06  z=-2258.00
[Ess] [TERRAIN] 56002  x=354.00  y=-14.06  z=-2258.00
[Ess] [TERRAIN] 56003  x=370.00  y=-14.06  z=-2258.00
[Ess] [TERRAIN] 56004  x=386.00  y=-14.06  z=-2258.00
[Ess] [TERRAIN] 56005  x=402.00  y=-14.00  z=-2258.00
[Ess] [TERRAIN] 56006  x=418.00  y=-14.16  z=-2258.00
[Ess] [TERRAIN] 56007  x=434.00  y=-18.28  z=-2258.00
[Ess] [TERRAIN] 56008  x=450.00  y=-28.56  z=-2258.00
[Ess] [TERRAIN] 56009  x=466.00  y=-32.60  z=-2258.00
[Ess] [TERRAIN] 56010  x=482.00  y=-31.59  z=-2258.00
[Ess] [TERRAIN] 56011  x=498.00  y=-31.11  z=-2258.00
[Ess] [TERRAIN] 56012  x=514.00  y=-32.57  z=-2258.00
[Ess] [TERRAIN] 56013  x=530.00  y=-32.72  z=-2258.00
[Ess] [TERRAIN] 56014  x=546.00  y=-32.63  z=-2258.00
[Ess] [TERRAIN] 56015  x=562.00  y=-32.69  z=-2258.00
[Ess] [TERRAIN] 56016  x=578.00  y=-32.26  z=-2258.00
[Ess] [TERRAIN] 56017  x=594.00  y=-31.50  z=-2258.00
[Ess] [TERRAIN] 56018  x=610.00  y=-30.47  z=-2258.00
[Ess] [TERRAIN] 56019  x=626.00  y=-30.09  z=-2258.00
[Ess] [TERRAIN] 56020  x=642.00  y=-28.89  z=-2258.00
[Ess] [TERRAIN] 56021  x=658.00  y=-28.90  z=-2258.00
[Ess] [TERRAIN] 56022  x=674.00  y=-30.03  z=-2258.00
[Ess] [TERRAIN] 56023  x=690.00  y=-29.90  z=-2258.00
[Ess] [TERRAIN] 56024  x=706.00  y=-31.66  z=-2258.00
[Ess] [TERRAIN] 56025  x=722.00  y=-31.04  z=-2258.00
[Ess] [TERRAIN] 56026  x=738.00  y=-28.46  z=-2258.00
[Ess] [TERRAIN] 56027  x=754.00  y=-30.63  z=-2258.00
[Ess] [TERRAIN] 56028  x=770.00  y=-30.79  z=-2258.00
[Ess] [TERRAIN] 56029  x=786.00  y=-32.12  z=-2258.00
[Ess] [TERRAIN] 56030  x=802.00  y=-33.19  z=-2258.00
[Ess] [TERRAIN] 56031  x=818.00  y=-32.99  z=-2258.00
[Ess] [TERRAIN] 56032  x=834.00  y=-32.98  z=-2258.00
[Ess] [TERRAIN] 56033  x=850.00  y=-32.98  z=-2258.00
[Ess] [TERRAIN] 56034  x=866.00  y=-32.85  z=-2258.00
[Ess] [TERRAIN] 56035  x=882.00  y=-33.07  z=-2258.00
[Ess] [TERRAIN] 56036  x=898.00  y=-37.80  z=-2258.00
[Ess] [TERRAIN] 56037  x=914.00  y=-48.45  z=-2258.00
[Ess] [TERRAIN] 56038  x=930.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56039  x=946.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56040  x=962.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56041  x=978.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56042  x=994.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56043  x=1010.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56044  x=1026.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56045  x=1042.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56046  x=1058.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56047  x=1074.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56048  x=1090.00  y=-49.07  z=-2258.00
[Ess] [TERRAIN] 56049  x=1106.00  y=-49.06  z=-2258.00
[Ess] [TERRAIN] 56050  x=1122.00  y=-46.71  z=-2258.00
[Ess] [TERRAIN] 56051  x=1138.00  y=-33.34  z=-2258.00
[Ess] [TERRAIN] 56052  x=1154.00  y=-23.45  z=-2258.00
[Ess] [TERRAIN] 56053  x=1170.00  y=-18.23  z=-2258.00
[Ess] [TERRAIN] 56054  x=1186.00  y=-16.92  z=-2258.00
[Ess] [TERRAIN] 56055  x=1202.00  y=-2.63  z=-2258.00
[Ess] [TERRAIN] 56056  x=1218.00  y=17.92  z=-2258.00
[Ess] [TERRAIN] 56057  x=1234.00  y=33.32  z=-2258.00
[Ess] [TERRAIN] 56058  x=1250.00  y=39.18  z=-2258.00
[Ess] [TERRAIN] 56059  x=1266.00  y=39.49  z=-2258.00
[Ess] [TERRAIN] 56060  x=1282.00  y=40.59  z=-2258.00
[Ess] [TERRAIN] 56061  x=1298.00  y=48.56  z=-2258.00
[Ess] [TERRAIN] 56062  x=1314.00  y=64.28  z=-2258.00
[Ess] [TERRAIN] 56063  x=1330.00  y=71.87  z=-2258.00
[Ess] [TERRAIN] 56064  x=1346.00  y=71.20  z=-2258.00
[Ess] [TERRAIN] 56065  x=1362.00  y=69.03  z=-2258.00
[Ess] [TERRAIN] 56066  x=1378.00  y=67.86  z=-2258.00
[Ess] [TERRAIN] 56067  x=1394.00  y=69.76  z=-2258.00
[Ess] [TERRAIN] 56068  x=1410.00  y=69.66  z=-2258.00
[Ess] [TERRAIN] 56069  x=1426.00  y=72.06  z=-2258.00
[Ess] [TERRAIN] 56070  x=1442.00  y=77.45  z=-2258.00
[Ess] [TERRAIN] 56071  x=1458.00  y=82.19  z=-2258.00
[Ess] [TERRAIN] 56072  x=1474.00  y=85.98  z=-2258.00
[Ess] [TERRAIN] 56073  x=1490.00  y=90.34  z=-2258.00
[Ess] [TERRAIN] 56074  x=1506.00  y=94.38  z=-2258.00
[Ess] [TERRAIN] 56075  x=1522.00  y=97.87  z=-2258.00
[Ess] [TERRAIN] 56076  x=1538.00  y=101.48  z=-2258.00
[Ess] [TERRAIN] 56077  x=1554.00  y=105.23  z=-2258.00
[Ess] [TERRAIN] 56078  x=1570.00  y=108.32  z=-2258.00
[Ess] [TERRAIN] 56079  x=1586.00  y=110.50  z=-2258.00
[Ess] [TERRAIN] 56080  x=1602.00  y=0.00  z=-2258.00
[Ess] [TERRAIN] 56081  x=1618.00  y=94.15  z=-2258.00
[Ess] [TERRAIN] 56082  x=1634.00  y=86.11  z=-2258.00
[Ess] [TERRAIN] 56083  x=1650.00  y=73.00  z=-2258.00
[Ess] [TERRAIN] 56084  x=1666.00  y=66.03  z=-2258.00
[Ess] [TERRAIN] 56085  x=1682.00  y=50.99  z=-2258.00
[Ess] [TERRAIN] 56086  x=1698.00  y=37.07  z=-2258.00
[Ess] [TERRAIN] 56087  x=1714.00  y=38.54  z=-2258.00
[Ess] [TERRAIN] 56088  x=1730.00  y=38.84  z=-2258.00
[Ess] [TERRAIN] 56089  x=1746.00  y=32.48  z=-2258.00
[Ess] [TERRAIN] 56090  x=1762.00  y=29.78  z=-2258.00
[Ess] [TERRAIN] 56091  x=1778.00  y=30.15  z=-2258.00
[Ess] [TERRAIN] 56092  x=1794.00  y=29.87  z=-2258.00
[Ess] [TERRAIN] 56093  x=1810.00  y=29.28  z=-2258.00
[Ess] [TERRAIN] 56094  x=1826.00  y=29.01  z=-2258.00
[Ess] [TERRAIN] 56095  x=1842.00  y=30.20  z=-2258.00
[Ess] [TERRAIN] 56096  x=1858.00  y=32.07  z=-2258.00
[Ess] [TERRAIN] 56097  x=1874.00  y=34.12  z=-2258.00
[Ess] [TERRAIN] 56098  x=1890.00  y=35.59  z=-2258.00
[Ess] [TERRAIN] 56099  x=1906.00  y=44.60  z=-2258.00
[Ess] [TERRAIN] 56100  x=1922.00  y=52.76  z=-2258.00
[Ess] [TERRAIN] 56101  x=1938.00  y=54.75  z=-2258.00
[Ess] [TERRAIN] 56102  x=1954.00  y=59.45  z=-2258.00
[Ess] [TERRAIN] 56103  x=1970.00  y=60.55  z=-2258.00
[Ess] [TERRAIN] 56104  x=1986.00  y=60.72  z=-2258.00
[Ess] [TERRAIN] 56105  x=2002.00  y=61.35  z=-2258.00
[Ess] [TERRAIN] 56106  x=2018.00  y=60.72  z=-2258.00
[Ess] [TERRAIN] 56107  x=2034.00  y=60.72  z=-2258.00
[Ess] [TERRAIN] 56108  x=2050.00  y=43.87  z=-2258.00
[Ess] [TERRAIN] 56109  x=2066.00  y=45.42  z=-2258.00
[Ess] [TERRAIN] 56110  x=2082.00  y=45.98  z=-2258.00
[Ess] [TERRAIN] 56111  x=2098.00  y=46.70  z=-2258.00
[Ess] [TERRAIN] 56112  x=2114.00  y=47.50  z=-2258.00
[Ess] [TERRAIN] 56113  x=2130.00  y=48.30  z=-2258.00
[Ess] [TERRAIN] 56114  x=2146.00  y=49.15  z=-2258.00
[Ess] [TERRAIN] 56115  x=2162.00  y=50.07  z=-2258.00
[Ess] [TERRAIN] 56116  x=2178.00  y=51.06  z=-2258.00
[Ess] [TERRAIN] 56117  x=2194.00  y=52.14  z=-2258.00
[Ess] [TERRAIN] 56118  x=2210.00  y=53.51  z=-2258.00
[Ess] [TERRAIN] 56119  x=2226.00  y=55.94  z=-2258.00
[Ess] [TERRAIN] 56120  x=2242.00  y=59.81  z=-2258.00
[Ess] [TERRAIN] 56121  x=2258.00  y=62.47  z=-2258.00
[Ess] [TERRAIN] 56122  x=2274.00  y=61.29  z=-2258.00
[Ess] [TERRAIN] 56123  x=2290.00  y=61.96  z=-2258.00
[Ess] [TERRAIN] 56124  x=2306.00  y=61.24  z=-2258.00
[Ess] [TERRAIN] 56125  x=2322.00  y=60.46  z=-2258.00
[Ess] [TERRAIN] 56126  x=2338.00  y=59.50  z=-2258.00
[Ess] [TERRAIN] 56127  x=2354.00  y=58.95  z=-2258.00
[Ess] [TERRAIN] 56128  x=2370.00  y=58.85  z=-2258.00
[Ess] [TERRAIN] 56129  x=2386.00  y=58.92  z=-2258.00
[Ess] [TERRAIN] 56130  x=2402.00  y=58.99  z=-2258.00
[Ess] [TERRAIN] 56131  x=2418.00  y=58.26  z=-2258.00
[Ess] [TERRAIN] 56132  x=2434.00  y=56.81  z=-2258.00
[Ess] [TERRAIN] 56133  x=2450.00  y=55.39  z=-2258.00
[Ess] [TERRAIN] 56134  x=2466.00  y=52.40  z=-2258.00
[Ess] [TERRAIN] 56135  x=2482.00  y=51.50  z=-2258.00
[Ess] [TERRAIN] 56136  x=2498.00  y=50.27  z=-2258.00
[Ess] [TERRAIN] 56137  x=2514.00  y=50.65  z=-2258.00
[Ess] [TERRAIN] 56138  x=2530.00  y=52.53  z=-2258.00
[Ess] [TERRAIN] 56139  x=2546.00  y=58.57  z=-2258.00
[Ess] [TERRAIN] 56140  x=2562.00  y=56.91  z=-2258.00
[Ess] [TERRAIN] 56141  x=2578.00  y=64.27  z=-2258.00
[Ess] [TERRAIN] 56142  x=2594.00  y=73.98  z=-2258.00
[Ess] [TERRAIN] 56143  x=2610.00  y=86.87  z=-2258.00
[Ess] [TERRAIN] 56144  x=2626.00  y=94.10  z=-2258.00
[Ess] [TERRAIN] 56145  x=2642.00  y=100.46  z=-2258.00
[Ess] [TERRAIN] 56146  x=2658.00  y=105.20  z=-2258.00
[Ess] [TERRAIN] 56147  x=2674.00  y=108.07  z=-2258.00
[Ess] [TERRAIN] 56148  x=2690.00  y=111.80  z=-2258.00
[Ess] [TERRAIN] 56149  x=2706.00  y=117.45  z=-2258.00
[Ess] [TERRAIN] 56150  x=2722.00  y=125.33  z=-2258.00
[Ess] [TERRAIN] 56151  x=2738.00  y=134.01  z=-2258.00
[Ess] [TERRAIN] 56152  x=2754.00  y=140.67  z=-2258.00
[Ess] [TERRAIN] 56153  x=2770.00  y=145.33  z=-2258.00
[Ess] [TERRAIN] 56154  x=2786.00  y=148.83  z=-2258.00
[Ess] [TERRAIN] 56155  x=2802.00  y=152.88  z=-2258.00
[Ess] [TERRAIN] 56156  x=2818.00  y=159.55  z=-2258.00
[Ess] [TERRAIN] 56157  x=2834.00  y=170.58  z=-2258.00
[Ess] [TERRAIN] 56158  x=2850.00  y=178.38  z=-2258.00
[Ess] [TERRAIN] 56159  x=2866.00  y=183.99  z=-2258.00
[Ess] [TERRAIN] 56160  x=2882.00  y=188.92  z=-2258.00
[Ess] [TERRAIN] 56161  x=2898.00  y=190.12  z=-2258.00
[Ess] [TERRAIN] 56162  x=2914.00  y=192.75  z=-2258.00
[Ess] [TERRAIN] 56163  x=2930.00  y=194.62  z=-2258.00
[Ess] [TERRAIN] 56164  x=2946.00  y=195.04  z=-2258.00
[Ess] [TERRAIN] 56165  x=2962.00  y=193.96  z=-2258.00
[Ess] [TERRAIN] 56166  x=2978.00  y=186.17  z=-2258.00
[Ess] [TERRAIN] 56167  x=2994.00  y=175.94  z=-2258.00
[Ess] [TERRAIN] 56168  x=3010.00  y=166.77  z=-2258.00
[Ess] [TERRAIN] 56169  x=3026.00  y=161.75  z=-2258.00
[Ess] [TERRAIN] 56170  x=3042.00  y=158.86  z=-2258.00
[Ess] [TERRAIN] 56171  x=3058.00  y=155.29  z=-2258.00
[Ess] [TERRAIN] 56172  x=3074.00  y=151.68  z=-2258.00
[Ess] [TERRAIN] 56173  x=3090.00  y=148.72  z=-2258.00
[Ess] [TERRAIN] 56174  x=3106.00  y=150.28  z=-2258.00
[Ess] [TERRAIN] 56175  x=3122.00  y=152.79  z=-2258.00
[Ess] [TERRAIN] 56176  x=3138.00  y=151.47  z=-2258.00
[Ess] [TERRAIN] 56177  x=3154.00  y=145.52  z=-2258.00
[Ess] [TERRAIN] 56178  x=3170.00  y=137.42  z=-2258.00
[Ess] [TERRAIN] 56179  x=3186.00  y=129.97  z=-2258.00
[Ess] [TERRAIN] 56180  x=3202.00  y=121.96  z=-2258.00
[Ess] [TERRAIN] 56181  x=3218.00  y=113.06  z=-2258.00
[Ess] [TERRAIN] 56182  x=3234.00  y=103.99  z=-2258.00
[Ess] [TERRAIN] 56183  x=3250.00  y=99.13  z=-2258.00
[Ess] [TERRAIN] 56184  x=3266.00  y=97.83  z=-2258.00
[Ess] [TERRAIN] 56185  x=3282.00  y=98.33  z=-2258.00
[Ess] [TERRAIN] 56186  x=3298.00  y=98.79  z=-2258.00
[Ess] [TERRAIN] 56187  x=3314.00  y=102.82  z=-2258.00
[Ess] [TERRAIN] 56188  x=3330.00  y=108.18  z=-2258.00
[Ess] [TERRAIN] 56189  x=3346.00  y=112.49  z=-2258.00
[Ess] [TERRAIN] 56190  x=3362.00  y=118.33  z=-2258.00
[Ess] [TERRAIN] 56191  x=3378.00  y=126.55  z=-2258.00
[Ess] [TERRAIN] 56192  x=3394.00  y=135.04  z=-2258.00
[Ess] [TERRAIN] 56193  x=3410.00  y=143.95  z=-2258.00
[Ess] [TERRAIN] 56194  x=3426.00  y=152.65  z=-2258.00
[Ess] [TERRAIN] 56195  x=3442.00  y=170.63  z=-2258.00
[Ess] [TERRAIN] 56196  x=3458.00  y=194.16  z=-2258.00
[Ess] [TERRAIN] 56197  x=3474.00  y=222.10  z=-2258.00
[Ess] [TERRAIN] 56198  x=3490.00  y=245.29  z=-2258.00
[Ess] [TERRAIN] 56199  x=3506.00  y=259.11  z=-2258.00
[Ess] [TERRAIN] 56200  x=3522.00  y=264.43  z=-2258.00
[Ess] [TERRAIN] 56201  x=3538.00  y=263.27  z=-2258.00
[Ess] [TERRAIN] 56202  x=3554.00  y=261.99  z=-2258.00
[Ess] [TERRAIN] 56203  x=3570.00  y=263.38  z=-2258.00
[Ess] [TERRAIN] 56204  x=3586.00  y=268.64  z=-2258.00
[Ess] [TERRAIN] 56205  x=3602.00  y=275.48  z=-2258.00
[Ess] [TERRAIN] 56206  x=3618.00  y=282.41  z=-2258.00
[Ess] [TERRAIN] 56207  x=3634.00  y=283.61  z=-2258.00
[Ess] [TERRAIN] 56208  x=3650.00  y=288.36  z=-2258.00
[Ess] [TERRAIN] 56209  x=3666.00  y=295.61  z=-2258.00
[Ess] [TERRAIN] 56210  x=3682.00  y=299.69  z=-2258.00
[Ess] [TERRAIN] 56211  x=3698.00  y=300.13  z=-2258.00
[Ess] [TERRAIN] 56212  x=3714.00  y=300.33  z=-2258.00
[Ess] [TERRAIN] 56213  x=3730.00  y=301.01  z=-2258.00
[Ess] [TERRAIN] 56214  x=3746.00  y=303.53  z=-2258.00
[Ess] [TERRAIN] 56215  x=3762.00  y=311.65  z=-2258.00
